accepted_index,structure_key,variant_key,niche,strategy,evaluation_found,objective_mga,mga_score,fixed_mass_score,launch_v_infinity_km_s,flyby_delta_v_km_s,charged_delta_v_km_s,flight_days,requested_evaluations,actual_evaluations,worker_seconds
21,3-5-5-3-10,3-5-5-3-10|0000,L5-I2-TJJ-R0-F19y,Evolutionary,true,-555614.1969680089,555614.1969680089,913565.5106360207,9.569897315768332,6.073246042313265,13.143143358081597,7030.825194157336,3520000,1611974,1021.079061088
22,3-3-3-5-3-2-3-3-6-3-3-6-10,3-3-3-5-3-2-3-3-6-3-3-6-10|000000000000,L13-I9-TJSS-R0-F28y,Evolutionary,true,-431866.3562339801,431866.3562339801,862011.5124363063,2.500000004935339,17.896218760471015,17.896218765406353,10586.960494129311,3520000,2286769,5399.88410272
23,3-5-6-2-5-5-3-10,3-5-6-2-5-5-3-10|0000000,L8-I3-TJSJJ-R0-F29y,Evolutionary,true,-597091.214123492,597091.214123492,895891.8997591424,12.779108582867863,0.6200022196534032,10.899110802521266,10657.765018970766,3520000,1763161,2776.750103536
24,3-2-2-6-2-10,3-2-2-6-2-10|00000,L6-I4-TS-R0-F21y,Evolutionary,true,-679037.0322141494,679037.0322141494,882910.7342384923,5.234905779016351,4.653389202049264,7.3882949810656156,7844.724220021285,3520000,1670849,1411.695567056
25,3-2-3-5-2-3-3-3-2-10,3-2-3-5-2-3-3-3-2-10|000000000,L10-I8-TJ-R0-F24y,Evolutionary,true,-597708.3797626225,597708.3797626225,877610.539814905,4.57658016750821,8.291747519246687,10.368327686754897,8966.571415319188,3520000,2121617,2121.179081296
26,3-3-2-6-2-2-10,3-3-2-6-2-2-10|000000,L7-I5-TS-R0-F23y,Evolutionary,true,-645747.2196716461,645747.2196716461,859145.0034207768,2.6481978521751612,7.803517363405122,7.9517152155802835,8515.48628426405,3520000,1735507,1631.261798864
27,3-3-3-2-2-5-2-6-6-10,3-3-3-2-2-5-2-6-6-10|000000000,L10-I6-TJSS-R0-F21y,Evolutionary,true,-390221.4401579773,390221.4401579773,923338.0636259929,2.503261100261928,22.063937097300645,22.067198197562572,7940.618138185256,3520000,2153063,4371.76200736
28,3-2-3-2-6-2-10,3-2-3-2-6-2-10|000000,L7-I5-TS-R0-F18y,Evolutionary,true,-673819.8422915867,673819.8422915867,907846.124221306,4.216879471369851,6.543316972102506,8.260196443472356,6915.030931201201,3520000,1737037,1694.516809856
29,3-3-2-5-6-2-10,3-3-2-5-6-2-10|000000,L7-I4-TJS-R0-F24y,Evolutionary,true,-599536.9365427797,599536.9365427797,909903.5121445104,3.622990198435402,10.056372830335059,11.17936302877046,9117.757483837939,3520000,1730323,2046.641598512
30,3-2-3-3-2-6-10,3-2-3-3-2-6-10|000000,L7-I5-TS-R0-F16y,Evolutionary,true,-716174.1088597265,716174.1088597265,925492.4528780174,3.901264862223335,5.836356697798416,7.237621560021751,5954.254990871287,3520000,1793512,1922.321908256
31,3-3-5-6-2-5-2-3-2-3-5-10,3-3-5-6-2-5-2-3-2-3-5-10|00000000001,L12-I7-TJSJJ-R1-F27y,Evolutionary,true,-803061.5654414116,803061.5654414116,1666081.6595082628,4.026604411840316,17.317084095362162,18.84368850720248,10141.310967867625,3520000,2193541,4447.72418392
32,3-3-6-3-2-2-3-5-10,3-3-6-3-2-2-3-5-10|00000001,L9-I6-TSJ-R1-F29y,Evolutionary,true,-924599.4815765364,924599.4815765364,1730253.2371090716,6.465514408097432,12.349626218164406,16.315140626261837,10889.55545617818,3520000,1867280,2535.244281984
33,3-3-6-5-6-2-2-3-10,3-3-6-5-6-2-2-3-10|00100000,L9-I5-TSJS-R2-F29y,Evolutionary,true,-391287.51147667714,391287.51147667714,890346.93614017,4.116784574542591,19.49150784171194,21.108292416254532,10665.588695013681,3520000,1943483,3427.312617616
34,3-3-6-3-2-2-3-3-10,3-3-6-3-2-2-3-3-10|00000000,L9-I7-TS-R0-F29y,Evolutionary,true,-574641.0251094258,574641.0251094258,874043.9356541032,7.429846024946279,6.3035546823774435,11.233400707323723,10693.060625175614,3520000,2060093,2558.521847088
35,3-5-5-3-6-3-3-10,3-5-5-3-6-3-3-10|0000000,L8-I4-TJJS-R0-F22y,Evolutionary,true,-588749.7026754456,588749.7026754456,907000.4656610407,8.994290061971318,5.0518623870049915,11.54615244897631,8266.710660448323,3520000,1821553,3646.643661344
36,3-6-6-10,3-6-6-10|000,L4-I1-TSS-R0-F16y,Evolutionary,true,-366226.5744760487,366226.5744760487,912468.6383666125,10.35869420493179,15.474063399993273,23.332757604925064,6174.773385015701,3520000,1571905,1916.364947344
37,3-3-2-6-10,3-3-2-6-10|0000,L5-I3-TS-R0-F12y,Evolutionary,true,-704620.0764962423,704620.0764962423,935330.9702938657,3.7013010703548503,6.694322567325923,7.895623637680773,4611.418721690395,3520000,1801924,1552.456594864
38,3-3-3-2-5-10,3-3-3-2-5-10|00001,L6-I4-TJ-R1-F13y,Evolutionary,true,-1027696.0637013385,1027696.0637013385,1771490.6784158254,3.4795290960285348,13.321313659556186,14.300842755584721,4840.547555700145,3520000,1974272,1124.617791952
39,3-3-3-2-2-5-10,3-3-3-2-2-5-10|000001,L7-I5-TJ-R1-F15y,Evolutionary,true,-1090093.2113418397,1090093.2113418397,1771436.9637789216,5.488489241421871,9.866508494665462,12.854997736087334,5638.610048730361,3520000,2018083,1502.009437728
40,3-3-5-6-2-5-2-3-3-5-10,3-3-5-6-2-5-2-3-3-5-10|0000000001,L11-I6-TJSJJ-R1-F28y,Evolutionary,true,-830585.5726362827,830585.5726362827,1473485.0938246038,2.5000511833102275,15.00571335486,15.005764538170226,10572.482830811647,3520000,2105036,4452.796073648
41,3-3-5-6-2-2-3-3-5-10,3-3-5-6-2-2-3-3-5-10|000000001,L10-I6-TJSJ-R1-F19y,Evolutionary,true,-789621.080121939,789621.080121939,1721650.1796688822,5.070997843856275,17.49084514855427,20.061842992410547,7025.147044783371,3520000,1842784,2995.886875936
42,3-3-6-3-2-2-5-10,3-3-6-3-2-2-5-10|0000001,L8-I5-TSJ-R1-F23y,Evolutionary,true,-877734.7396015398,877734.7396015398,1719404.0930092281,3.4675525616790126,16.468640588850313,17.436193150529327,8652.297869563401,3520000,1830780,2297.818363856
43,3-3-5-6-2-2-5-3-3-5-10,3-3-5-6-2-2-5-3-3-5-10|0000000001,L11-I6-TJSJJ-R1-F27y,Evolutionary,true,-833062.334547065,833062.334547065,1761773.4306697778,5.210362021738488,16.603292644629768,19.313654666368258,9916.316528526537,3520000,2055974,4174.71345008
44,3-3-2-5-3-3-5-2-10,3-3-2-5-3-3-5-2-10|00000000,L9-I6-TJJ-R0-F20y,Evolutionary,true,-607545.7496693276,607545.7496693276,917926.6179947215,2.499999994871455,11.06925866148959,11.06925866148959,7381.901319455809,3520000,1893646,1963.163253712
45,3-3-5-3-2-2-5-10,3-3-5-3-2-2-5-10|0000001,L8-I5-TJJ-R1-F17y,Evolutionary,true,-1005004.779254209,1005004.779254209,1773097.2105991475,6.473634668543129,10.896818502476258,14.870453171019387,6268.869722046726,3520000,1733644,1627.310895424
46,3-2-2-3-6-5-2-3-6-3-3-6-10,3-2-2-3-6-5-2-3-6-3-3-6-10|000010000000,L13-I8-TSJSS-R2-F29y,Evolutionary,true,-226147.44559527907,226147.44559527907,862014.0447168319,3.0307749046010057,33.22603106475081,33.75680596935182,10725.30812434937,3520000,2228468,6343.69850128
47,3-3-5-3-2-5-10,3-3-5-3-2-5-10|000001,L7-I4-TJJ-R1-F21y,Evolutionary,true,-911662.0861562763,911662.0861562763,1774117.1396457434,3.309850351870263,16.464537169556944,17.274387521427208,7771.34382761921,3520000,1954295,2152.685424976
48,3-3-2-3-2-2-2-5-5-5-2-10,3-3-2-3-2-2-2-5-5-5-2-10|00000000000,L12-I8-TJJJ-R0-F21y,Evolutionary,true,-326658.67474183795,326658.67474183795,901055.7277272426,0.00035020567731770125,25.827318582065736,25.827318582065736,7693.277339007238,3520000,2222010,3538.570115152
49,3-3-3-2-2-3-3-5-10,3-3-3-2-2-3-3-5-10|00000001,L9-I7-TJ-R1-F26y,Evolutionary,true,-1278762.7601553488,1278762.7601553488,1732744.8311631808,2.7437876575222853,8.156193346085848,8.399981003608133,9764.96818833528,3520000,1965052,1670.005356336
50,3-2-2-5-3-2-2-5-6-6-10,3-2-2-5-3-2-2-5-6-6-10|0000000000,L11-I6-TJJSS-R0-F29y,Evolutionary,true,-325323.2340702895,325323.2340702895,835977.6141500981,4.34281335014252,22.24704369118394,24.08985704132646,10611.398513182912,3520000,1973389,3998.238904624
51,3-3-3-2-5-2-10,3-3-3-2-5-2-10|000000,L7-I5-TJ-R0-F14y,Evolutionary,true,-681503.7987415927,681503.7987415927,901064.5447646106,3.6976219270783433,6.600753576323269,7.798375503401612,5160.657420319901,3520000,1761672,1123.531113728
52,3-3-6-3-2-2-3-6-10,3-3-6-3-2-2-3-6-10|00000000,L9-I6-TSS-R0-F23y,Evolutionary,true,-470495.26186120353,470495.26186120353,889868.3338382593,9.345876378277184,9.729758732631614,16.5756351109088,8639.514526821824,3520000,1900807,3828.079160816
53,3-6-3-3-5-2-3-6-10,3-6-3-3-5-2-3-6-10|00000000,L9-I5-TSJS-R0-F18y,Evolutionary,true,-388940.3965109678,388940.3965109678,912063.8603042272,11.062471099581881,13.284147101408024,21.846618200989905,6757.238735870738,3520000,1881903,3808.124384048
54,3-3-6-3-2-2-3-5-3-10,3-3-6-3-2-2-3-5-3-10|000000000,L10-I7-TSJ-R0-F20y,Evolutionary,true,-498392.99268850865,498392.99268850865,891987.3294087084,0.0004073378002676138,15.221714210898673,15.221714210898673,7616.9625443429195,3520000,1909982,2838.992987872
55,3-3-3-2-5-2-5-10,3-3-3-2-5-2-5-10|0000001,L8-I5-TJJ-R1-F22y,Evolutionary,true,-1033290.1692875925,1033290.1692875925,1774045.9771013504,2.500000765223508,14.203090101278127,14.203090866501634,8379.858921653555,3520000,1755689,1590.567448528
56,3-3-3-2-2-3-3-10,3-3-3-2-2-3-3-10|0000000,L8-I7-Tnone-R0-F21y,Evolutionary,true,-313877.5064392024,313877.5064392024,335250.4091706744,3.3331315522896747,1.733393064921012,2.566524617210687,8024.870878185218,3520000,1939571,1198.874887648
57,3-5-3-2-2-5-10,3-5-3-2-2-5-10|000001,L7-I4-TJJ-R1-F17y,Evolutionary,true,-1014132.9410207603,1014132.9410207603,1713172.959009488,9.224774359665169,7.081108694574802,13.80588305423997,6248.032518349964,3520000,1764819,1548.09823072
58,3-6-6-6-2-2-2-2-6-2-10,3-6-6-6-2-2-2-2-6-2-10|0000000000,L11-I6-TSSSS-R0-F28y,Evolutionary,true,-227658.4962136629,227658.4962136629,864989.2439905929,11.314393945377288,24.863616244979855,33.67801019035714,10541.891644047142,3520000,1993761,5872.296073472
59,3-3-5-5-2-2-5-10,3-3-5-5-2-2-5-10|0000001,L8-I4-TJJJ-R1-F25y,Evolutionary,true,-643096.6297600854,643096.6297600854,1755326.3179546734,9.247541020842597,18.821464840171043,25.56900586101364,9479.705675571393,3520000,2059656,2477.407833552
60,3-3-5-3-2-2-3-3-5-10,3-3-5-3-2-2-3-3-5-10|000000001,L10-I7-TJJ-R1-F19y,Evolutionary,true,-1044393.1152756597,1044393.1152756597,1767428.5023078544,5.065570136265707,11.283867199186112,13.84943733545182,7027.406914186396,3520000,1961779,2125.546329344
61,3-5-3-2-2-5-3-10,3-5-3-2-2-5-3-10|0000000,L8-I5-TJJ-R0-F19y,Evolutionary,true,-635295.180764388,635295.180764388,878873.2957359803,9.352948152826242,2.055440403157339,8.908388555983581,7290.814123718722,3520000,1845076,1751.987096768
62,3-2-3-5-2-2-2-6-2-3-3-10,3-2-3-5-2-2-2-6-2-3-3-10|00000000000,L12-I9-TJS-R0-F24y,Evolutionary,true,-542441.4076985045,542441.4076985045,906804.5831998789,4.662181447945537,11.38710366911134,13.549285117056877,8786.498934738085,3520000,2240851,4128.550231232
63,3-6-2-5-3-2-2-6-10,3-6-2-5-3-2-2-6-10|00000000,L9-I5-TSJS-R0-F29y,Evolutionary,true,-324110.4847275,324110.4847275,588069.4208782036,12.791099469948783,5.266431793383804,15.557531263332587,10846.042570509137,3520000,1915456,3650.385655824
64,3-3-3-2-5-2-5-6-10,3-3-3-2-5-2-5-6-10|00000000,L9-I5-TJJS-R0-F24y,Evolutionary,true,-586306.556650722,586306.556650722,936120.1869495829,0.00014903313162368975,12.422848887439851,12.422848887439851,9109.753282812086,3520000,1867667,2652.433447984
65,3-3-3-3-5-2-2-3-10,3-3-3-3-5-2-2-3-10|00000000,L9-I7-TJ-R0-F17y,Evolutionary,true,-600615.5703166688,600615.5703166688,882049.4071349028,6.721632553979374,6.151428038358203,10.373060592337577,6436.554783776308,3520000,1935169,1654.92538456
66,3-3-6-3-2-2-2-3-3-5-10,3-3-6-3-2-2-2-3-3-5-10|0000000001,L11-I8-TSJ-R1-F29y,Evolutionary,true,-797618.7395435085,797618.7395435085,1722683.8795127133,6.9645549037956,15.364936770679858,19.829491674475456,10856.212657911452,3520000,2018080,3457.850746704
67,3-2-3-3-5-6-2-2-2-3-6-3-6-10,3-2-3-3-5-6-2-2-2-3-6-3-6-10|0000000000000,L14-I9-TJSSS-R0-F24y,Evolutionary,true,-63788.08762869758,63788.08762869758,537646.4384214131,7.637961732774093,48.07402045895345,53.21198219172754,8809.254248024019,3520000,2261897,6094.30930312
68,3-3-6-3-2-2-6-10,3-3-6-3-2-2-6-10|0000000,L8-I5-TSS-R0-F21y,Evolutionary,true,-454259.92458542925,454259.92458542925,925459.2744553065,5.407218845885815,15.490809280095263,18.398028125981078,7872.7210182326235,3520000,1705008,2695.270359552
69,3-3-5-2-3-3-2-3-3-10,3-3-5-2-3-3-2-3-3-10|000000000,L10-I8-TJ-R0-F27y,Evolutionary,true,-517478.688389332,517478.688389332,685099.6679871993,2.636426111742296,7.694333875107671,7.8307599868499675,10070.198076596558,3520000,2041966,2049.941463472
70,3-3-5-2-3-2-3-3-5-10,3-3-5-2-3-2-3-3-5-10|000000001,L10-I7-TJJ-R1-F19y,Evolutionary,true,-925557.7713003762,925557.7713003762,1746118.3832296415,6.642772676954097,12.370746159682216,16.513518836636315,7217.1783162666325,3520000,1902643,2260.383005408
71,3-3-3-2-3-2-3-3-5-10,3-3-3-2-3-2-3-3-5-10|000000001,L10-I8-TJ-R1-F24y,Evolutionary,true,-1167481.7936426564,1167481.7936426564,1759567.3785973024,3.3846617060032895,10.124013554882604,11.008675260885893,8809.479762220646,3520000,1986562,1975.173110064
72,3-2-5-6-6-5-2-2-3-3-10,3-2-5-6-6-5-2-2-3-3-10|0000100000,L11-I6-TJSSJ-R2-F28y,Evolutionary,true,-302011.76173222007,302011.76173222007,832984.2979508475,4.145366356789648,24.179440256597516,25.824806613387164,10543.56821084037,3520000,2100393,5027.660377664
73,3-5-3-5-2-2-5-10,3-5-3-5-2-2-5-10|0000001,L8-I4-TJJJ-R1-F29y,Evolutionary,true,-1079188.538537933,1079188.538537933,1749625.0936761177,10.531868763650161,4.765864846439085,12.797733610089246,10719.348936573355,3520000,1962000,3073.432886464
74,3-3-3-2-3-2-6-3-3-5-10,3-3-3-2-3-2-6-3-3-5-10|0000000001,L11-I8-TSJ-R1-F26y,Evolutionary,true,-1061718.9750881747,1061718.9750881747,1769909.986556328,2.50000000374151,13.480455263806768,13.480455267548278,9658.689437015611,3520000,2253125,4582.16436368
75,3-5-3-5-3-3-3-5-5-10,3-5-3-5-3-3-3-5-5-10|000000001,L10-I5-TJJJJ-R1-F24y,Evolutionary,true,-158984.11070973356,158984.11070973356,1781474.34379732,8.997618897830073,53.695658860175605,60.19327775800568,8943.193736456311,3520000,1917683,3003.285533488
76,3-3-3-3-2-6-3-3-5-10,3-3-3-3-2-6-3-3-5-10|000000001,L10-I7-TSJ-R1-F21y,Evolutionary,true,-904880.7864541973,904880.7864541973,1705912.0695096129,5.006944582058815,13.98936340278659,16.496307984845405,8024.3014887930685,3520000,2154877,3001.986404224
77,3-6-3-3-3-6-5-3-3-3-10,3-6-3-3-3-6-5-3-3-3-10|0000010000,L11-I7-TSSJ-R2-F26y,Evolutionary,true,-332489.99586717814,332489.99586717814,875646.0381731718,10.608005251650795,16.58421522132348,24.692220472974274,9765.093806257715,3520000,2016130,4724.026460368
78,3-3-6-3-2-2-3-3-6-10,3-3-6-3-2-2-3-3-6-10|000000000,L10-I7-TSS-R0-F23y,Evolutionary,true,-513653.1897818809,513653.1897818809,888943.2153751435,2.500000000566812,14.398495688597851,14.398495689164664,8415.95800898015,3520000,2042875,3658.22258888
79,3-3-3-2-2-3-5-10,3-3-3-2-2-3-5-10|0000001,L8-I6-TJ-R1-F16y,Evolutionary,true,-1162356.298167904,1162356.298167904,1765168.2315388953,2.5062368092764173,11.188223222326842,11.19446003160326,5844.130858933522,3520000,1877748,1558.196255456
80,3-6-3-2-2-3-5-10,3-6-3-2-2-3-5-10|0000001,L8-I5-TSJ-R1-F18y,Evolutionary,true,-828297.1952677558,828297.1952677558,1771819.5016853353,11.081339001569662,11.01235686629833,19.593695867867993,6622.239920196058,3520000,1901858,3865.531764592
81,3-3-3-2-3-3-5-10,3-3-3-2-3-3-5-10|0000001,L8-I6-TJ-R1-F18y,Evolutionary,true,-1244259.1050405598,1244259.1050405598,1766456.4253086685,2.500005341210888,9.542978031900038,9.542983373110925,6607.22626051517,3520000,1858704,1484.25074792
82,3-3-3-2-3-2-3-5-10,3-3-3-2-3-2-3-5-10|00000001,L9-I7-TJ-R1-F20y,Evolutionary,true,-1188429.318855287,1188429.318855287,1770487.3433758377,3.7701322807857736,9.454234802477151,10.724367083262925,7527.47323549964,3520000,1918635,1695.026888592
83,3-6-5-2-5-2-6-3-10,3-6-5-2-5-2-6-3-10|01000000,L9-I4-TSJJS-R2-F29y,Evolutionary,true,-119610.59222872923,119610.59222872923,604296.2762131823,10.457656427685345,32.70643495128232,40.66409137896766,10624.942137908967,3520000,1796032,3689.579103296
84,3-6-3-2-5-5-3-3-3-2-10,3-6-3-2-5-5-3-3-3-2-10|0000000000,L11-I7-TSJJ-R0-F26y,Evolutionary,true,-243202.445953945,243202.445953945,845924.7973139508,11.36710048629714,22.6452548779168,31.51235536421394,9782.02839763574,3520000,1981625,3648.520113392
85,3-3-3-2-2-3-10,3-3-3-2-2-3-10|000000,L7-I6-Tnone-R0-F17y,Evolutionary,true,-327502.37623991404,327502.37623991404,347004.21902882744,4.296617303523342,0.5729576152405116,2.3695749187638535,6289.860752939137,3520000,1956562,1366.00886632
86,3-3-2-3-3-2-3-5-10,3-3-2-3-3-2-3-5-10|00000001,L9-I7-TJ-R1-F18y,Evolutionary,true,-1150847.7955471033,1150847.7955471033,1630902.9438686932,2.500259511262188,9.498585763211395,9.498845274473583,6862.856430881033,3520000,1893594,1693.440236928
87,3-3-2-6-3-3-3-3-2-3-5-3-10,3-3-2-6-3-3-3-3-2-3-5-3-10|000000000000,L13-I10-TSJ-R0-F29y,Evolutionary,true,-290924.5202997165,290924.5202997165,894925.3397926701,3.156080424253509,27.844166959481942,28.500247383735452,10652.72072074291,3520000,2172349,3826.542385808
88,3-3-3-2-3-3-5-5-10,3-3-3-2-3-3-5-5-10|00000001,L9-I6-TJJ-R1-F29y,Evolutionary,true,-948007.7766051145,948007.7766051145,1663244.1150201394,2.500000146395386,14.733821825875188,14.733821972270574,10952.704429405987,3520000,1986405,2339.84612136
89,3-3-2-2-3-2-3-3-5-10,3-3-2-2-3-2-3-3-5-10|000000001,L10-I8-TJ-R1-F17y,Evolutionary,true,-1188171.897133559,1188171.897133559,1767390.9302036245,2.7557076670950815,10.431055683851913,10.686763350946993,6214.408528272657,3520000,2033628,1953.796571552
90,3-3-3-2-3-2-3-3-3-5-10,3-3-3-2-3-2-3-3-3-5-10|0000000001,L11-I9-TJ-R1-F17y,Evolutionary,true,-1156533.3041086711,1156533.3041086711,1633937.5968885254,2.5000000515724787,9.423600642504482,9.42360069407696,6417.037410893492,3520000,2169718,2838.43866136
91,3-3-3-2-3-2-3-3-5-2-10,3-3-3-2-3-2-3-3-5-2-10|0000000000,L11-I9-TJ-R0-F16y,Evolutionary,true,-716249.3892380228,716249.3892380228,901373.7162764893,0.00024053577096236963,6.5876579952542595,6.5876579952542595,5849.3673905232135,3520000,2252480,2343.559522512
92,3-3-3-2-2-3-3-6-10,3-3-3-2-2-3-3-6-10|00000000,L9-I7-TS-R0-F18y,Evolutionary,true,-846786.9006681913,846786.9006681913,915307.0440013952,3.3641036523358707,1.995040773768204,2.859144426104075,6849.085842384564,3520000,2083942,2657.98852128
93,3-3-3-2-3-2-3-3-3-6-10,3-3-3-2-3-2-3-3-3-6-10|0000000000,L11-I9-TS-R0-F25y,Evolutionary,true,-809928.6558131631,809928.6558131631,889874.079051816,2.893655938105398,2.8656806561291,3.2593365942344983,9243.814210611428,3520000,2103023,3000.344422496
94,3-2-5-5-6-6-3-10,3-2-5-5-6-6-3-10|0000000,L8-I3-TJJSS-R0-F29y,Evolutionary,true,-296572.297666889,296572.297666889,923572.0500254731,5.527207341570677,25.77413721796101,28.801344559531685,10792.587638333864,3520000,1729760,3168.892215904
95,3-6-3-3-2-3-2-3-5-10,3-6-3-3-2-3-2-3-5-10|000000001,L10-I7-TSJ-R1-F17y,Evolutionary,true,-743245.688583207,743245.688583207,1765155.50242152,11.072874241757482,13.584700753800417,22.1575749955579,6245.742707830156,3520000,2009936,3155.424194048
96,3-3-3-2-3-6-3-3-5-10,3-3-3-2-3-6-3-3-5-10|000000001,L10-I7-TSJ-R1-F21y,Evolutionary,true,-1042207.0897582532,1042207.0897582532,1709065.9418639184,4.36737585936411,11.210195289610068,13.077571148974178,8031.623880041482,3520000,2072420,4716.249283792
