design,time,arm_angle,counterweight_x,counterweight_y,arm_tip_x,arm_tip_y,projectile_x,projectile_y,released
optimized,1.650000000,1.303981457,-0.202817648,6.257980728,0.633800412,9.318792892,7.468022895,5.633284588,true
optimized,1.666666667,1.355949268,-0.164000069,6.248447258,0.512496415,9.348584898,7.655017914,5.795291970,true
optimized,1.683333333,1.407666242,-0.124930080,6.240974344,0.390403637,9.371937780,7.842012932,5.954574352,true
optimized,1.700000000,1.459040327,-0.085788147,6.235560488,0.268086023,9.388856217,8.029007951,6.111131734,true
optimized,1.716666667,1.509979409,-0.046753857,6.232184052,0.146104767,9.399407825,8.216002970,6.264964116,true
optimized,1.733333333,1.560391694,-0.008003495,6.230803630,0.025010747,9.403721993,8.402997988,6.416071497,true
optimized,1.750000000,1.610186098,0.030292271,6.231358778,-0.094662706,9.401987601,8.589993007,6.564453879,true
optimized,1.766666667,1.659272616,0.067970544,6.233771070,-0.212406558,9.394449725,8.776988026,6.710111261,true
optimized,1.783333333,1.702394099,0.100937590,6.237416894,-0.315429793,9.383070893,8.963983044,6.853043643,true
optimized,1.800000000,1.699843561,0.098992226,6.237162247,-0.309350704,9.383867974,9.150978063,6.993251025,true
optimized,1.816666667,1.698504951,0.097970995,6.237030415,-0.306159358,9.384279934,9.337973082,7.130733407,true
optimized,1.833333333,1.696301370,0.096289494,6.236816374,-0.300904664,9.384948786,9.524968101,7.265490788,true
optimized,1.850000000,1.693236932,0.093950318,6.236524877,-0.293594733,9.385859682,9.711963119,7.397523170,true
optimized,1.866666667,1.689317297,0.090957061,6.236162481,-0.284240802,9.386992125,9.898958138,7.526830552,true
optimized,1.883333333,1.684549663,0.087314345,6.235737501,-0.272857309,9.388320134,10.085953157,7.653412934,true
optimized,1.900000000,1.678942754,0.083027846,6.235259938,-0.259461993,9.389812457,10.272948175,7.777270316,true
optimized,1.916666667,1.672506804,0.078104333,6.234741400,-0.244076010,9.391432818,10.459943194,7.898402698,true
optimized,1.933333333,1.665253545,0.072551711,6.234195006,-0.226724059,9.393140224,10.646938213,8.016810079,true
optimized,1.950000000,1.657196186,0.066379059,6.233635275,-0.207434518,9.394889299,10.833933231,8.132492461,true
optimized,1.966666667,1.648349392,0.059596680,6.233078008,-0.186239583,9.396630665,11.020928250,8.245449843,true
optimized,1.983333333,1.638729259,0.052216146,6.232540153,-0.163175412,9.398311364,11.207923269,8.355682225,true
optimized,2.000000000,1.628353285,0.044250337,6.232039657,-0.138282258,9.399875311,11.394918287,8.463189607,true
optimized,2.016666667,1.617240344,0.035713483,6.231595310,-0.111604595,9.401263789,11.581913306,8.567971989,true
optimized,2.033333333,1.605410649,0.026621204,6.231226579,-0.083191227,9.402415963,11.768908325,8.670029370,true
optimized,2.050000000,1.592885714,0.016990531,6.230953431,-0.053095385,9.403269437,11.955903343,8.769361752,true
optimized,2.066666667,1.579688319,0.006839935,6.230796150,-0.021374786,9.403760823,12.142898362,8.865969134,true
optimized,2.083333333,1.565842463,-0.003810666,6.230775150,0.011908325,9.403826331,12.329893381,8.959851516,true
optimized,2.100000000,1.551373319,-0.014939905,6.230910777,0.046687174,9.403402382,12.516888399,9.051008898,true
optimized,2.116666667,1.536307184,-0.026524974,6.231223112,0.082890488,9.402426218,12.703883418,9.139441280,true
optimized,2.133333333,1.520671427,-0.038541652,6.231731778,0.120442578,9.400836524,12.890878437,9.225148661,true
optimized,2.150000000,1.504494430,-0.050964341,6.232455735,0.159263448,9.398574046,13.077873456,9.308131043,true
optimized,2.166666667,1.487805534,-0.063766118,6.233413093,0.199268963,9.395582195,13.264868474,9.388388425,true
optimized,2.183333333,1.470634972,-0.076918803,6.234620917,0.240371058,9.391807643,13.451863493,9.465920807,true
optimized,2.200000000,1.453013807,-0.090393037,6.236095045,0.282477993,9.387200895,13.638858512,9.540728189,true
optimized,2.216666667,1.434973865,-0.104158385,6.237849918,0.325494657,9.381716827,13.825853530,9.612810571,true
optimized,2.233333333,1.416547662,-0.118183444,6.239898412,0.369322911,9.375315200,14.012848549,9.682167952,true
optimized,2.250000000,1.397768337,-0.132435965,6.242251692,0.413861981,9.367961121,14.199843568,9.748800334,true
optimized,2.266666667,1.378669572,-0.146882992,6.244919079,0.459008882,9.359625472,14.386838586,9.812707716,true
optimized,2.283333333,1.359285524,-0.161491010,6.247907924,0.504658878,9.350285272,14.573833605,9.873890098,true
optimized,2.300000000,1.339650739,-0.176226102,6.251223518,0.550705978,9.339923994,14.760828624,9.932347480,true
optimized,2.316666667,1.319800085,-0.191054112,6.254869001,0.597043447,9.328531819,14.947823642,9.988079862,true
optimized,2.333333333,1.299768666,-0.205940819,6.258845310,0.643564342,9.316105826,15.134818661,10.041087243,true
optimized,2.350000000,1.279591746,-0.220852107,6.263151131,0.690162056,9.302650116,15.321813680,10.091369625,true
optimized,2.366666667,1.259304672,-0.235754145,6.267782887,0.736730864,9.288175872,15.508808698,10.138927007,true
optimized,2.383333333,1.238942795,-0.250613560,6.272734734,0.783166477,9.272701353,15.695803717,10.183759389,true
optimized,2.400000000,1.218541396,-0.265397607,6.277998590,0.829366569,9.256251816,15.882798736,10.225866771,true
optimized,2.416666667,1.198135607,-0.280074340,6.283564176,0.875231307,9.238859381,16.069793755,10.265249153,true
optimized,2.433333333,1.177760338,-0.294612766,6.289419084,0.920663842,9.220562828,16.256788773,10.301906534,true
optimized,2.450000000,1.157450211,-0.308982999,6.295548853,0.965570777,9.201407341,16.443783792,10.335838916,true
optimized,2.466666667,1.137239481,-0.323156394,6.301937076,1.009862601,9.181444194,16.630778811,10.367046298,true
optimized,2.483333333,1.117161980,-0.337105677,6.308565514,1.053454077,9.160730385,16.817773829,10.395528680,true
optimized,2.500000000,1.097251044,-0.350805050,6.315414224,1.096264592,9.139328233,17.004768848,10.421286062,true
optimized,2.516666667,1.077539459,-0.364230290,6.322461704,1.138218450,9.117304931,17.191763867,10.444318444,true
optimized,2.533333333,1.058059402,-0.377358827,6.329685045,1.179245115,9.094732069,17.378758885,10.464625825,true
optimized,2.550000000,1.038842385,-0.390169803,6.337060092,1.219279411,9.071685132,17.565753904,10.482208207,true
optimized,2.566666667,1.019919210,-0.402644118,6.344561610,1.258261646,9.048242976,17.752748923,10.497065589,true
optimized,2.583333333,1.001319916,-0.414764453,6.352163458,1.296137701,9.024487296,17.939743941,10.509197971,true
optimized,2.600000000,0.983073745,-0.426515282,6.359838756,1.332859055,9.000502086,18.126738960,10.518605353,true
optimized,2.616666667,0.965209096,-0.437882858,6.367560064,1.368382751,8.976373095,18.313733979,10.525287735,true
optimized,2.633333333,0.947753497,-0.448855192,6.375299552,1.402671324,8.952187296,18.500728997,10.529245117,true
optimized,2.650000000,0.930733567,-0.459422011,6.383029165,1.435692667,8.928032355,18.687724016,10.530477498,true
optimized,2.666666667,0.914174998,-0.469574701,6.390720789,1.467419862,8.903996131,18.874719035,10.528984880,true
optimized,2.683333333,0.898102523,-0.479306239,6.398346407,1.497830960,8.880166178,19.061714054,10.524767262,true
optimized,2.700000000,0.882539900,-0.488611110,6.405878245,1.526908732,8.856629282,19.248709072,10.517824644,true
optimized,2.716666667,0.867509898,-0.497485221,6.413288920,1.554640379,8.833471021,19.435704091,10.508157026,true
optimized,2.733333333,0.853034278,-0.505925792,6.420551565,1.581017220,8.810775351,19.622699110,10.495764408,true
optimized,2.750000000,0.839133786,-0.513931256,6.427639956,1.606034352,8.788624221,19.809694128,10.480646789,true
optimized,2.766666667,0.825828145,-0.521501138,6.434528622,1.629690294,8.767097229,19.996689147,10.462804171,true
optimized,2.783333333,0.813136051,-0.528635941,6.441192950,1.651986614,8.746271290,20.183684166,10.442236553,true
optimized,2.800000000,0.801075164,-0.535337020,6.447609274,1.672927549,8.726220359,20.370679184,10.418943935,true
optimized,2.816666667,0.789662115,-0.541606463,6.453754963,1.692519622,8.707015160,20.557674203,10.392926317,true
optimized,2.833333333,0.778912501,-0.547446965,6.459608488,1.710771251,8.688722969,20.744669222,10.364183699,true
optimized,2.850000000,0.768840889,-0.552861705,6.465149491,1.727692374,8.671407402,20.931664240,10.332716080,true
optimized,2.866666667,0.759460820,-0.557854229,6.470358840,1.743294071,8.655128251,21.118659259,10.298523462,true
optimized,2.883333333,0.750784812,-0.562428332,6.475218674,1.757588200,8.639941328,21.305654278,10.261605844,true
optimized,2.900000000,0.742824365,-0.566587948,6.479712447,1.770587053,8.625898342,21.492649296,10.221963226,true
optimized,2.916666667,0.735589970,-0.570337042,6.483824959,1.782303022,8.613046791,21.679644315,10.179595608,true
optimized,2.933333333,0.729091108,-0.573679513,6.487542385,1.792748290,8.601429878,21.866639334,10.134502990,true
optimized,2.950000000,0.723336263,-0.576619101,6.490852299,1.801934544,8.591086438,22.053634352,10.086685371,true
optimized,2.966666667,0.718332924,-0.579159302,6.493743688,1.809872710,8.582050880,22.240629371,10.036142753,true
optimized,2.983333333,0.714087592,-0.581303295,6.496206974,1.816572721,8.574353141,22.427624390,9.982875135,true
optimized,3.000000000,0.710605782,-0.583053873,6.498234016,1.822043303,8.568018657,22.614619409,9.926882517,true
optimized,3.016666667,0.707892034,-0.584413385,6.499818128,1.826291801,8.563068327,22.801614427,9.868164899,true
optimized,3.033333333,0.705949909,-0.585383695,6.500954077,1.829324033,8.559518497,22.988609446,9.806722281,true
optimized,3.050000000,0.704781998,-0.585966134,6.501638095,1.831144166,8.557380949,23.175604465,9.742554662,true
optimized,3.066666667,0.704389922,-0.586161484,6.501867878,1.831754638,8.556662882,23.362599483,9.675662044,true
optimized,3.083333333,0.704774297,-0.585969972,6.501642608,1.831156159,8.557366848,23.549594502,9.606044426,true
optimized,3.100000000,0.705934557,-0.585391355,6.500963064,1.829347974,8.559490414,23.736589521,9.533701808,true
optimized,3.116666667,0.707869091,-0.584424860,6.499831536,1.826327662,8.563026427,23.923584539,9.458634190,true
optimized,3.133333333,0.710575318,-0.583069158,6.498251779,1.822091071,8.567963149,24.110579558,9.380841572,true
optimized,3.150000000,0.714049684,-0.581322392,6.496229011,1.816632401,8.574284278,24.297574577,9.300323953,true
optimized,3.166666667,0.718287660,-0.579182216,6.493769905,1.809944320,8.581968955,24.484569595,9.217081335,true
optimized,3.183333333,0.723283737,-0.576645842,6.490882588,1.802018115,8.590991789,24.671564614,9.131113717,true
optimized,3.200000000,0.729031425,-0.573710096,6.487576626,1.792843866,8.601322880,24.858559633,9.042421099,true
optimized,3.216666667,0.735523241,-0.570371483,6.483863019,1.782410656,8.612927858,25.045554651,8.951003481,true
optimized,3.233333333,0.742750710,-0.566626267,6.479754182,1.770706805,8.625767926,25.232549670,8.856860863,true
optimized,3.250000000,0.750704356,-0.562470551,6.475263927,1.757720138,8.639799917,25.419544689,8.759993244,true
optimized,3.266666667,0.759373696,-0.557900370,6.470407445,1.743438266,8.654976365,25.606539708,8.660400626,true
optimized,3.283333333,0.768747236,-0.552911791,6.465201272,1.727848900,8.671245593,25.793534726,8.558083008,true
optimized,3.300000000,0.778812462,-0.547501021,6.459663258,1.710940182,8.688551819,25.980529745,8.453040390,true
optimized,3.316666667,0.789555839,-0.541664511,6.453812527,1.692701028,8.706835279,26.167524764,8.345272772,true
optimized,3.333333333,0.800962804,-0.535399082,6.447669430,1.673121498,8.726032380,26.354519782,8.234780154,true
optimized,3.350000000,0.813017764,-0.528702035,6.441255486,1.652193164,8.746075872,26.541514801,8.121562535,true
optimized,3.366666667,0.825704092,-0.521571281,6.434593322,1.629909497,8.766895049,26.728509820,8.005619917,true
optimized,3.383333333,0.839004130,-0.514005460,6.427706597,1.606266247,8.788415976,26.915504838,7.886952299,true
optimized,3.400000000,0.852899184,-0.506004066,6.420619920,1.581261832,8.810561750,27.102499857,7.765559681,true
optimized,3.416666667,0.867369534,-0.497567567,6.413358756,1.554897718,8.833252790,27.289494876,7.641442063,true
optimized,3.433333333,0.882394436,-0.488697528,6.405949329,1.527178791,8.856407153,27.476489894,7.514599445,true
optimized,3.450000000,0.897952128,-0.479396718,6.398418501,1.498113713,8.879940892,27.663484913,7.385031826,true
optimized,3.466666667,0.914019844,-0.469669227,6.390793655,1.467715259,8.903768434,27.850479932,7.252739208,true
optimized,3.483333333,0.930573826,-0.459520560,6.383102564,1.436000636,8.927802993,28.037474950,7.117721590,true
optimized,3.500000000,0.947589341,-0.448957733,6.375373245,1.402991768,8.951957015,28.224469969,6.979978972,true
optimized,3.516666667,0.965040700,-0.437989351,6.367633813,1.368715547,8.976142639,28.411464988,6.839511354,true
optimized,3.533333333,0.982901281,-0.426625679,6.359912325,1.333204050,9.000272188,28.598460007,6.696318736,true
optimized,3.550000000,1.001143559,-0.414878696,6.352236616,1.296494715,9.024258683,28.785455025,6.550401117,true
optimized,3.566666667,1.019739134,-0.402762139,6.344634129,1.258630465,9.048016361,28.972450044,6.401758499,true
optimized,3.583333333,1.038658766,-0.390291525,6.337131747,1.219659793,9.071461215,29.159445063,6.250390881,true
optimized,3.600000000,1.057872416,-0.377484160,6.329755619,1.179636783,9.094511531,29.346440081,6.096298263,true
optimized,3.616666667,1.077349283,-0.364359135,6.322530985,1.138621091,9.117088432,29.533435100,5.939480645,true
optimized,3.633333333,1.097057857,-0.350937296,6.315482008,1.096677863,9.139116410,29.720430119,5.779938027,true
optimized,3.650000000,1.116965964,-0.337241202,6.308631606,1.053877595,9.160523850,29.907425137,5.617670408,true
optimized,3.666666667,1.137040820,-0.323295066,6.302001290,1.010295950,9.181243531,30.094420156,5.452677790,true
optimized,3.683333333,1.157249090,-0.309124672,6.295611010,0.966013506,9.201213101,30.281415175,5.284960172,true
optimized,3.700000000,1.177556949,-0.294757284,6.289479020,0.921115461,9.220375529,30.468410193,5.114517554,true
optimized,3.716666667,1.197930143,-0.280221535,6.283621737,0.875691293,9.238679506,30.655405212,4.941349936,true
optimized,3.733333333,1.218334057,-0.265547300,6.278053633,0.829834360,9.256079808,30.842400231,4.765457318,true
optimized,3.750000000,1.238733785,-0.250765560,6.272787130,0.783641477,9.272537614,31.029395249,4.586839699,true
optimized,3.766666667,1.259094200,-0.235908251,6.267832522,0.737212443,9.288020761,31.216390268,4.405497081,true
optimized,3.783333333,1.279380029,-0.221008105,6.263197905,0.690649549,9.302503945,31.403385287,4.221429463,true
optimized,3.800000000,1.299555927,-0.206098487,6.258889138,0.644057053,9.315968862,31.590380306,4.034636845,true
optimized,3.816666667,1.319586554,-0.191213217,6.254909813,0.597540647,9.328404278,31.777375324,3.845119227,true
optimized,3.833333333,1.339436653,-0.176386401,6.251261261,0.551206909,9.339806041,31.964370343,3.652876609,true
optimized,3.850000000,1.359071128,-0.161652252,6.247942563,0.505162755,9.350177020,32.151365362,3.457908990,true
optimized,3.866666667,1.378455122,-0.147044917,6.244950594,0.459514895,9.359526982,32.338360380,3.260216372,true
optimized,3.883333333,1.397554092,-0.132598306,6.242280082,0.414369295,9.367872398,32.525355399,3.059798754,true
optimized,3.900000000,1.416333893,-0.118345928,6.239923691,0.369830672,9.375236194,32.712350418,2.856656136,true
optimized,3.916666667,1.434760849,-0.104320733,6.237872120,0.326001991,9.381647436,32.899345436,2.650788518,true
optimized,3.933333333,1.452801831,-0.090554964,6.236114221,0.282984015,9.387140961,33.086340455,2.442195900,true
optimized,3.950000000,1.470424330,-0.077080022,6.234637134,0.240874867,9.391756956,33.273335474,2.230878281,true
optimized,3.966666667,1.487596527,-0.063926339,6.233426435,0.199769652,9.395540491,33.460330492,2.016835663,true
optimized,3.983333333,1.504287366,-0.051123271,6.232466302,0.159760104,9.398541014,33.647325511,1.800068045,true
optimized,4.000000000,1.520466619,-0.038698998,6.231739685,0.120934285,9.400811804,33.834320530,1.580575427,true
optimized,4.016666667,1.536104953,-0.026680444,6.231228489,0.083376332,9.402409403,34.021315548,1.358357809,true
optimized,4.033333333,1.551173989,-0.015093207,6.230913767,0.047166243,9.403393025,34.208310567,1.133415191,true
optimized,4.050000000,1.565646362,-0.003961512,6.230775910,0.012379718,9.403823947,34.395305586,0.905747572,true
optimized,4.066666667,1.579495778,0.006691831,6.230794845,-0.020911963,9.403764891,34.582300604,0.675354954,true
optimized,4.083333333,1.592697066,0.016845451,6.230950237,-0.052642011,9.403279408,34.769295623,0.442237336,true
optimized,4.100000000,1.605226227,0.026479425,6.231221680,-0.082748168,9.402431262,34.956290642,0.206394718,true
optimized,4.105555556,1.609249279,0.029572037,6.231334438,-0.092412579,9.402078930,35.018622315,0.127174956,true
