accepted_index,structure_key,variant_key,niche,strategy,evaluation_found,objective_mga,mga_score,fixed_mass_score,launch_v_infinity_km_s,flyby_delta_v_km_s,charged_delta_v_km_s,flight_days,requested_evaluations,actual_evaluations,worker_seconds
54,3-5-6-3-5-10,3-5-6-3-5-10|00001,L6-I2-TJSJ-R1-F22y,Random,true,-1021730.5761431757,1021730.5761431757,1605016.1573628485,9.509843661833452,5.0142399770436965,12.024083638877148,8236.814118614819,3520000,1665402,2272.4996132
55,3-2-2-5-6-3-2-6-10,3-2-2-5-6-3-2-6-10|00000000,L9-I5-TJSS-R0-F19y,Random,true,-418970.6254360675,418970.6254360675,925352.2268363965,5.268774934043237,17.609045872934185,20.37782080697742,7298.22058933863,3520000,1741638,3240.848040848
56,3-3-2-3-6-5-2-3-10,3-3-2-3-6-5-2-3-10|00001000,L9-I6-TSJ-R2-F20y,Random,true,-620086.7482068869,620086.7482068869,853580.8440218634,2.5000000014225074,8.78653785705656,8.786537858479068,7457.008355236531,3520000,1946410,2521.409080832
57,3-2-2-5-6-6-2-5-10,3-2-2-5-6-6-2-5-10|00000001,L9-I4-TJSSJ-R1-F24y,Random,true,-638802.1797065472,638802.1797065472,1295806.8393616723,4.228636235591635,16.563318792403987,18.29195502799562,8967.768939639329,3520000,1973779,4187.08521192
58,3-6-5-2-6-5-3-10,3-6-5-2-6-5-3-10|0100100,L8-I3-TSJSJ-R4-F28y,Random,true,-327968.21640395885,327968.21640395885,903789.9974682882,11.84670055523485,16.456813320256774,25.803513875491625,10452.283169623484,3520000,1794503,3619.22395432
59,3-5-3-6-2-2-2-2-6-5-3-3-10,3-5-3-6-2-2-2-2-6-5-3-3-10|000000001000,L13-I8-TJSSJ-R2-F29y,Random,true,-251893.46102596476,251893.46102596476,758482.0845668957,10.03566039912773,20.440826362749856,27.976486761877588,10723.227172648138,3520000,2190617,5992.327205392
60,3-3-3-2-2-6-3-3-2-2-5-6-2-10,3-3-3-2-2-6-3-3-2-2-5-6-2-10|0000000000000,L14-I10-TSJS-R0-F25y,Random,true,-270647.58468350605,270647.58468350605,776437.4617588373,0.00004849004763262974,26.789529001585343,26.789529001585343,9290.17354809152,3520000,2256484,5315.295339872
61,3-2-5-6-6-6-3-2-10,3-2-5-6-6-6-3-2-10|00000000,L9-I4-TJSSS-R0-F18y,Random,true,-382222.9000591119,382222.9000591119,884000.731599843,4.374735083678136,19.63281925891653,21.507554342594666,6901.677457441186,3520000,1929082,4616.888168816
62,3-3-6-5-6-6-10,3-3-6-5-6-6-10|001000,L7-I2-TSJSS-R2-F29y,Random,true,-225674.22808286734,225674.22808286734,1120192.0400004275,4.195569850267751,38.535551148946105,40.23112099921386,10597.217881689063,3520000,1740698,4030.520778672
63,3-3-5-2-3-6-3-6-10,3-3-5-2-3-6-3-6-10|00000000,L9-I5-TJSS-R0-F24y,Random,true,-189229.11984077634,189229.11984077634,1162849.9970429605,8.961218246220904,39.004390638882406,45.46560888510331,8844.505673111356,3520000,1819167,3487.492048576
64,3-2-5-3-2-2-3-5-3-2-3-5-6-10,3-2-5-3-2-2-3-5-3-2-3-5-6-10|0000000000000,L14-I9-TJJJS-R0-F29y,Random,true,-262802.2483792887,262802.2483792887,986198.4059894851,3.8308991670841968,32.04274510974268,33.37364427682688,10810.536370727656,3520000,2233471,4670.292172384
65,3-2-2-6-3-5-5-6-10,3-2-2-6-3-5-5-6-10|00000000,L9-I4-TSJJS-R0-F19y,Random,true,-270008.23474605405,270008.23474605405,1209298.7930833092,8.059667354379247,32.150668481704656,37.7103358360839,7062.821637409945,3520000,1834105,3830.033765456
66,3-3-2-2-2-6-5-10,3-3-2-2-2-6-5-10|0000011,L8-I5-TSJ-R1-F21y,Random,true,-1231200.1137866538,1231200.1137866538,1532800.2724390319,4.366729339825195,4.456526030557237,6.323255370382432,7910.708689494249,3520000,2031137,2782.007569392
67,3-2-3-3-5-3-3-2-5-5-10,3-2-3-3-5-3-3-2-5-5-10|0000000001,L11-I7-TJJJ-R1-F28y,Random,true,-759790.1949278291,759790.1949278291,1716711.8187709693,4.256381558654075,19.179193234019316,20.935574792673393,10341.92118145626,3520000,2112689,3050.589520352
68,3-5-2-10,3-5-2-10|000,L4-I2-TJ-R0-F7y,Random,true,-629587.2141567974,629587.2141567974,913605.2322683332,11.683843366082899,0.8960274478437785,10.079870813926677,2833.8734523315725,3520000,1636024,529.150390384
69,3-2-5-3-3-5-3-6-10,3-2-5-3-3-5-3-6-10|00000000,L9-I5-TJJS-R0-F24y,Random,true,-651487.8055599711,651487.8055599711,936120.1869776683,6.171424898973798,6.166982098431892,9.83840699740569,8975.177194358514,3520000,1793368,2875.53086304
70,3-3-5-3-2-6-3-2-2-3-10,3-3-5-3-2-6-3-2-2-3-10|0000000000,L11-I8-TJS-R0-F19y,Random,true,-361292.00526545284,361292.00526545284,846350.49006583,6.525035426470627,17.79616281256862,21.821198239039248,7084.7965180143,3520000,2207867,3252.752248928
71,3-6-2-3-3-6-2-3-2-3-2-10,3-6-2-3-3-6-2-3-2-3-2-10|00000000000,L12-I9-TSS-R0-F28y,Random,true,-311470.07555590424,311470.07555590424,864227.4151481527,11.034642669833802,17.436867723693855,25.97151039352766,10551.756270218884,3520000,2258543,4449.671968208
72,3-5-6-3-10,3-5-6-3-10|0000,L5-I2-TJS-R0-F13y,Random,true,-612486.4503521663,612486.4503521663,811119.8048810147,9.05251700242846,1.2854254198696318,7.837942422298091,4973.113458297359,3520000,1804321,2108.769154208
73,3-3-5-10,3-3-5-10|001,L4-I2-TJ-R1-F11y,Random,true,-939757.7134593478,939757.7134593478,1755639.586193848,10.942818975994326,7.830741697666383,16.27356067366071,4092.143552665789,3520000,1903378,712.895354752
74,3-2-3-3-6-5-3-6-3-3-10,3-2-3-3-6-5-3-6-3-3-10|0000100000,L11-I7-TSJS-R2-F28y,Random,true,-294244.02819607116,294244.02819607116,840871.2781117567,4.359563265750867,24.83510080163555,26.69466406738642,10383.412626502526,3520000,2009014,4308.484875088
75,3-3-2-2-3-3-10,3-3-2-2-3-3-10|000000,L7-I6-Tnone-R0-F19y,Random,true,-313920.86516975047,313920.86516975047,345289.19195385464,4.3341143392955015,1.452376062196731,3.2864904014922325,7052.488043820507,3520000,2055201,1571.674454112
76,3-2-5-6-3-6-6-2-10,3-2-5-6-3-6-6-2-10|00000000,L9-I4-TJSSS-R0-F24y,Random,true,-81776.42170360609,81776.42170360609,905075.4034907615,4.653916940109671,57.736261324050226,59.8901782641599,8917.345658237811,3520000,1828764,4450.695583424
77,3-5-5-2-6-2-6-10,3-5-5-2-6-2-6-10|0000000,L8-I3-TJJSS-R0-F16y,Random,true,-92135.08318536692,92135.08318536692,870608.9546619069,9.064560626380867,49.44973091731984,56.01429154370071,6061.857665343282,3520000,1710120,3340.430875568
78,3-2-6-2-3-3-6-6-2-2-6-10,3-2-6-2-3-3-6-6-2-2-6-10|00000000000,L12-I7-TSSSS-R0-F27y,Random,true,-111552.64456307892,111552.64456307892,860697.0125381253,3.7508586804551634,49.794128565741,51.04498724619616,10147.73176825925,3520000,2268638,8389.94897848
79,3-3-5-3-5-10,3-3-5-3-5-10|00001,L6-I3-TJJ-R1-F18y,Random,true,-1001006.2402447527,1001006.2402447527,1792325.8460881668,6.175643507061489,11.556989855356381,15.23263336241787,6642.428167203682,3520000,1755319,1481.425228944
80,3-2-5-3-10,3-2-5-3-10|0000,L5-I3-TJ-R0-F10y,Random,true,-693311.0663858287,693311.0663858287,919658.6244820228,3.503194232283323,6.87482858948679,7.878022821770113,3825.534592617714,3520000,1621608,708.84534848
81,3-2-3-10,3-2-3-10|000,L4-I3-Tnone-R0-F8y,Random,true,-295861.9476978303,295861.9476978303,350250.2266105488,3.2473734175187774,4.341420105192919,5.088793522711696,3117.1221686431454,3520000,1803111,322.693756128
82,3-3-6-5-10,3-3-6-5-10|0011,L5-I2-TSJ-R1-F22y,Random,true,-1205611.333924826,1205611.333924826,1709130.5694760731,10.597948162602119,1.4097991599515043,9.507747322553623,8139.865557081309,3520000,1637342,1676.182371104
83,3-3-2-5-5-2-6-2-10,3-3-2-5-5-2-6-2-10|00000000,L9-I5-TJJS-R0-F19y,Random,true,-367776.43697378546,367776.43697378546,913919.1394849295,6.8620442429737345,18.90612027368887,23.268164516662605,7045.625003274979,3520000,1867606,2715.528695104
84,3-6-2-5-3-6-6-2-2-10,3-6-2-5-3-6-6-2-2-10|000000000,L10-I5-TSJSS-R0-F28y,Random,true,-46923.2195315865,46923.2195315865,909102.9647135715,12.04173226120391,64.07570693283074,73.61743919403465,10449.89141713064,3520000,2051106,4816.297481696
85,3-6-6-2-2-3-3-2-5-5-3-10,3-6-6-2-2-3-3-2-5-5-3-10|00000000000,L12-I7-TSSJJ-R0-F29y,Random,true,-140245.46935922536,140245.46935922536,895374.0297826616,11.589030298479246,37.31254222235036,46.4015725208296,10768.053876000407,3520000,2098687,5210.51197136
86,3-6-6-5-2-3-3-5-10,3-6-6-5-2-3-3-5-10|00100001,L9-I4-TSSJJ-R3-F27y,Random,true,-437392.33582320216,437392.33582320216,1690997.9712616857,11.308738298387201,25.295203472086172,34.10394177047337,10042.590368240522,3520000,1999980,4460.95352024
87,3-6-5-10,3-6-5-10|011,L4-I1-TSJ-R1-F11y,Random,true,-1233733.1469942122,1233733.1469942122,1766734.4780556478,12.255125715214222,0.0000000000000018189894035458565,9.755125715214223,4316.891361952211,3520000,1776762,1581.484928128
88,3-3-2-5-10,3-3-2-5-10|0001,L5-I3-TJ-R1-F10y,Random,true,-1028079.635580974,1028079.635580974,1775374.2570829638,3.8059440292056235,13.039438111231282,14.345382140436906,3988.7131083903464,3520000,1842790,1076.850239632
89,3-3-3-10,3-3-3-10|000,L4-I3-Tnone-R0-F15y,Random,true,-212732.4064614152,212732.4064614152,242110.56058874459,6.622949704297706,0.0000000000010677467798814177,4.122949704298773,5622.84089414387,3520000,1810930,330.334023296
90,3-2-6-2-3-2-3-2-10,3-2-6-2-3-2-3-2-10|00000000,L9-I7-TS-R0-F22y,Random,true,-573429.0371426932,573429.0371426932,897798.0281620921,3.1559899749366207,11.286574588011794,11.942564562948414,8081.8924718896205,3520000,2022964,3203.863452944
91,3-2-2-6-10,3-2-2-6-10|0000,L5-I3-TS-R0-F14y,Random,true,-734858.4696363918,734858.4696363918,935366.5963685766,4.490989980418077,4.875399388303711,6.866389368721788,5344.565427571252,3520000,1625789,1267.771125632
92,3-2-6-5-10,3-2-6-5-10|0011,L5-I2-TSJ-R1-F16y,Random,true,-1228834.7993850242,1228834.7993850242,1775250.2692487545,4.593593894406186,7.876953119974821,9.970547014381006,6115.503018503608,3520000,1647362,1825.413373776
93,3-2-6-5-6-3-2-10,3-2-6-5-6-3-2-10|0010000,L8-I4-TSJS-R2-F29y,Random,true,-343177.64903341164,343177.64903341164,866678.8288740779,4.428871321930129,21.735319429447514,23.664190751377642,10648.388065278434,3520000,1792951,3361.546507616
94,3-3-5-5-3-2-10,3-3-5-5-3-2-10|000000,L7-I4-TJJ-R0-F21y,Random,true,-335703.31647014664,335703.31647014664,909860.3626292703,5.113736871029587,22.782384973341347,25.396121844370935,7675.693037947451,3520000,1716245,1442.22619528
95,3-3-2-2-3-10,3-3-2-2-3-10|00000,L6-I5-Tnone-R0-F15y,Random,true,-313560.3602640276,313560.3602640276,354910.82229730894,5.804778795623145,0.6837035774865418,3.9884823731096866,5676.435696450339,3520000,1793974,856.10010688
96,3-6-6-3-2-3-3-2-3-5-2-2-10,3-6-6-3-2-3-3-2-3-5-2-2-10|000000000000,L13-I9-TSSJ-R0-F26y,Random,true,-267930.7958101614,267930.7958101614,875464.4551300249,10.608060130697993,21.8717505274234,29.979810658121394,9758.070138781903,3520000,2432543,5824.226219808
97,3-5-2-5-3-3-10,3-5-2-5-3-3-10|000000,L7-I4-TJJ-R0-F21y,Random,true,-628566.5379387791,628566.5379387791,881541.7275833735,11.743762466887478,0.0000000000005566107574850321,9.243762466888034,7745.029336680394,3520000,2011021,2319.726862496
98,3-3-5-2-10,3-3-5-2-10|0000,L5-I3-TJ-R0-F11y,Random,true,-630086.7420988221,630086.7420988221,913603.6812069867,4.443903157992681,8.116481731976078,10.06038488996876,4209.239754785138,3520000,1614384,710.53024688
99,3-6-2-5-5-10,3-6-2-5-5-10|00001,L6-I2-TSJJ-R1-F28y,Random,true,-899215.3943150791,899215.3943150791,1702180.2107928577,11.19643439561771,7.900161512059563,16.596595907677273,10431.04045711561,3520000,1665354,2135.820618608
