design,time,arm_angle,counterweight_x,counterweight_y,arm_tip_x,arm_tip_y,projectile_x,projectile_y,released
optimized,1.650000000,1.677979163,0.077909637,6.275900282,-0.243465037,9.262787661,7.683381249,6.548092433,true
optimized,1.666666667,1.700252178,0.094016109,6.277820811,-0.293800338,9.256809952,7.867563915,6.705464386,true
optimized,1.683333333,1.699814456,0.093699986,6.277779730,-0.292812455,9.256938342,8.051746581,6.860111339,true
optimized,1.700000000,1.699216435,0.093268066,6.277723824,-0.291462706,9.257113046,8.235929247,7.012033293,true
optimized,1.716666667,1.698327195,0.092625753,6.277641172,-0.289455477,9.257371333,8.420111913,7.161230246,true
optimized,1.733333333,1.697148187,0.091774022,6.277532466,-0.286793816,9.257711033,8.604294579,7.307702199,true
optimized,1.750000000,1.695681329,0.090714167,6.277398623,-0.283481769,9.258129288,8.788477245,7.451449152,true
optimized,1.766666667,1.693929011,0.089447801,6.277240771,-0.279524375,9.258622570,8.972659911,7.592471105,true
optimized,1.783333333,1.691894085,0.087976855,6.277060246,-0.274927668,9.259186703,9.156842576,7.730768058,true
optimized,1.800000000,1.689579861,0.086303577,6.276858582,-0.269698672,9.259816895,9.341025242,7.866340012,true
optimized,1.816666667,1.686990106,0.084430531,6.276637500,-0.263845403,9.260507768,9.525207908,7.999186965,true
optimized,1.833333333,1.684129036,0.082360597,6.276398897,-0.257376860,9.261253393,9.709390574,8.129308918,true
optimized,1.850000000,1.681001307,0.080096970,6.276144833,-0.250303025,9.262047333,9.893573240,8.256705871,true
optimized,1.866666667,1.677612013,0.077643157,6.275877516,-0.242634857,9.262882687,10.077755906,8.381377824,true
optimized,1.883333333,1.673966672,0.075002974,6.275599290,-0.234384285,9.263752134,10.261938572,8.503324777,true
optimized,1.900000000,1.670071225,0.072180548,6.275312614,-0.225564202,9.264647985,10.446121238,8.622546731,true
optimized,1.916666667,1.665932019,0.069180308,6.275020049,-0.216188451,9.265562236,10.630303903,8.739043684,true
optimized,1.933333333,1.661555801,0.066006986,6.274724241,-0.206271819,9.266486624,10.814486569,8.852815637,true
optimized,1.950000000,1.656949708,0.062665610,6.274427899,-0.195830020,9.267412681,10.998669235,8.963862590,true
optimized,1.966666667,1.652121255,0.059161502,6.274133777,-0.184879682,9.268331800,11.182851901,9.072184543,true
optimized,1.983333333,1.647078319,0.055500269,6.273844657,-0.173438329,9.269235286,11.367034567,9.177781497,true
optimized,2.000000000,1.641829135,0.051687799,6.273563328,-0.161524359,9.270114425,11.551217233,9.280653450,true
optimized,2.016666667,1.636382274,0.047730252,6.273292567,-0.149157026,9.270960543,11.735399899,9.380800403,true
optimized,2.033333333,1.630746634,0.043634055,6.273035115,-0.136356409,9.271765068,11.919582565,9.478222356,true
optimized,2.050000000,1.624931425,0.039405888,6.272793664,-0.123143389,9.272519590,12.103765230,9.572919309,true
optimized,2.066666667,1.618946152,0.035052680,6.272570833,-0.109539615,9.273215924,12.287947896,9.664891262,true
optimized,2.083333333,1.612800603,0.030581595,6.272369150,-0.095567475,9.273846171,12.472130562,9.754138216,true
optimized,2.100000000,1.606504830,0.026000020,6.272191034,-0.081250055,9.274402772,12.656313228,9.840660169,true
optimized,2.116666667,1.600069131,0.021315555,6.272038777,-0.066611103,9.274878566,12.840495894,9.924457122,true
optimized,2.133333333,1.593504038,0.016535997,6.271914524,-0.051674986,9.275266845,13.024678560,10.005529075,true
optimized,2.150000000,1.586820296,0.011669329,6.271820263,-0.036466647,9.275561402,13.208861226,10.083876028,true
optimized,2.166666667,1.580028844,0.006723700,6.271757803,-0.021011560,9.275756580,13.393043892,10.159497981,true
optimized,2.183333333,1.573140801,0.001707416,6.271728764,-0.005335674,9.275847319,13.577226558,10.232394935,true
optimized,2.200000000,1.566167441,-0.003371082,6.271734563,0.010534628,9.275829191,13.761409223,10.302566888,true
optimized,2.216666667,1.559120182,-0.008503231,6.271776403,0.026572592,9.275698437,13.945591889,10.370013841,true
optimized,2.233333333,1.552010559,-0.013680367,6.271855260,0.042751142,9.275452001,14.129774555,10.434735794,true
optimized,2.250000000,1.544850211,-0.018893742,6.271971881,0.059042936,9.275087558,14.313957221,10.496732747,true
optimized,2.266666667,1.537650855,-0.024134540,6.272126769,0.075420428,9.274603531,14.498139887,10.556004700,true
optimized,2.283333333,1.530424274,-0.029393900,6.272320183,0.091855923,9.273999110,14.682322553,10.612551654,true
optimized,2.300000000,1.523182289,-0.034662929,6.272552133,0.108321639,9.273274265,14.866505219,10.666373607,true
optimized,2.316666667,1.515936743,-0.039932730,6.272822377,0.124789763,9.272429752,15.050687885,10.717470560,true
optimized,2.333333333,1.508699484,-0.045194411,6.273130423,0.141232514,9.271467112,15.234870550,10.765842513,true
optimized,2.350000000,1.501482339,-0.050439112,6.273475525,0.157622202,9.270388668,15.419053216,10.811489466,true
optimized,2.366666667,1.494297097,-0.055658019,6.273856694,0.173931285,9.269197518,15.603235882,10.854411419,true
optimized,2.383333333,1.487155490,-0.060842385,6.274272697,0.190132428,9.267897514,15.787418548,10.894608373,true
optimized,2.400000000,1.480069173,-0.065983548,6.274722065,0.206198561,9.266493246,15.971601214,10.932080326,true
optimized,2.416666667,1.473049702,-0.071072948,6.275203100,0.222102933,9.264990016,16.155783880,10.966827279,true
optimized,2.433333333,1.466108520,-0.076102143,6.275713889,0.237819166,9.263393810,16.339966546,10.998849232,true
optimized,2.450000000,1.459256931,-0.081062828,6.276252307,0.253321306,9.261711259,16.524149212,11.028146185,true
optimized,2.466666667,1.452506088,-0.085946850,6.276816040,0.268583875,9.259949604,16.708331877,11.054718138,true
optimized,2.483333333,1.445866972,-0.090746223,6.277402587,0.283581914,9.258116653,16.892514543,11.078565092,true
optimized,2.500000000,1.439350372,-0.095453141,6.278009285,0.298291032,9.256220732,17.076697209,11.099687045,true
optimized,2.516666667,1.432966871,-0.100059993,6.278633319,0.312687445,9.254270637,17.260879875,11.118083998,true
optimized,2.533333333,1.426726826,-0.104559376,6.279271741,0.326748017,9.252275581,17.445062541,11.133755951,true
optimized,2.550000000,1.420640354,-0.108944104,6.279921487,0.340450293,9.250245135,17.629245207,11.146702904,true
optimized,2.566666667,1.414717314,-0.113207222,6.280579397,0.353772535,9.248189177,17.813427873,11.156924858,true
optimized,2.583333333,1.408967291,-0.117342011,6.281242234,0.366693754,9.246117826,17.997610539,11.164421811,true
optimized,2.600000000,1.403399585,-0.121342004,6.281906700,0.379193731,9.244041382,18.181793204,11.169193764,true
optimized,2.616666667,1.398023189,-0.125200985,6.282569461,0.391253049,9.241970267,18.365975870,11.171240717,true
optimized,2.633333333,1.392846781,-0.128913003,6.283227164,0.402853107,9.239914957,18.550158536,11.170562670,true
optimized,2.650000000,1.387878710,-0.132472375,6.283876459,0.413976146,9.237885923,18.734341202,11.167159623,true
optimized,2.666666667,1.383126982,-0.135873691,6.284514017,0.424605260,9.235893567,18.918523868,11.161031577,true
optimized,2.683333333,1.378599245,-0.139111819,6.285136552,0.434724410,9.233948157,19.102706534,11.152178530,true
optimized,2.700000000,1.374302785,-0.142181907,6.285740840,0.444318439,9.232059771,19.286889200,11.140600483,true
optimized,2.716666667,1.370244506,-0.145079391,6.286323737,0.453373077,9.230238230,19.471071866,11.126297436,true
optimized,2.733333333,1.366430927,-0.147799989,6.286882199,0.461874950,9.228493045,19.655254532,11.109269389,true
optimized,2.750000000,1.362868169,-0.150339711,6.287413302,0.469811583,9.226833359,19.839437197,11.089516342,true
optimized,2.766666667,1.359561946,-0.152694855,6.287914255,0.477171410,9.225267892,20.023619863,11.067038296,true
optimized,2.783333333,1.356517559,-0.154862009,6.288382419,0.483943767,9.223804889,20.207802529,11.041835249,true
optimized,2.800000000,1.353739883,-0.156838051,6.288815322,0.490118902,9.222452076,20.391985195,11.013907202,true
optimized,2.816666667,1.351233367,-0.158620152,6.289210675,0.495687968,9.221216607,20.576167861,10.983254155,true
optimized,2.833333333,1.349002023,-0.160205771,6.289566382,0.500643029,9.220105029,20.760350527,10.949876108,true
optimized,2.850000000,1.347049420,-0.161592659,6.289880556,0.504977054,9.219123243,20.944533193,10.913773061,true
optimized,2.866666667,1.345378684,-0.162778855,6.290151527,0.508683918,9.218276464,21.128715859,10.874945015,true
optimized,2.883333333,1.343992486,-0.163762688,6.290377854,0.511758399,9.217569197,21.312898524,10.833391968,true
optimized,2.900000000,1.342893044,-0.164542778,6.290558331,0.514196178,9.217005209,21.497081190,10.789113921,true
optimized,2.916666667,1.342082118,-0.165118028,6.290691997,0.515993836,9.216587506,21.681263856,10.742110874,true
optimized,2.933333333,1.341561007,-0.165487633,6.290778139,0.517148853,9.216318316,21.865446522,10.692382827,true
optimized,2.950000000,1.341330550,-0.165651074,6.290816296,0.517659607,9.216199076,22.049629188,10.639929780,true
optimized,2.966666667,1.341391118,-0.165608120,6.290806264,0.517525375,9.216230426,22.233811854,10.584751734,true
optimized,2.983333333,1.341742616,-0.165358830,6.290748096,0.516746342,9.216412198,22.417994520,10.526848687,true
optimized,3.000000000,1.342384477,-0.164903555,6.290642105,0.515323608,9.216743420,22.602177186,10.466220640,true
optimized,3.016666667,1.343315670,-0.164242934,6.290488854,0.513259168,9.217222324,22.786359851,10.402867593,true
optimized,3.033333333,1.344534705,-0.163377894,6.290289163,0.510555916,9.217846356,22.970542517,10.336789546,true
optimized,3.050000000,1.346039630,-0.162309648,6.290044094,0.507217645,9.218612191,23.154725183,10.267986500,true
optimized,3.066666667,1.347828039,-0.161039698,6.289754952,0.503249051,9.219515754,23.338907849,10.196458453,true
optimized,3.083333333,1.349897070,-0.159569836,6.289423274,0.498655730,9.220552239,23.523090515,10.122205406,true
optimized,3.100000000,1.352243413,-0.157902142,6.289050823,0.493444185,9.221716140,23.707273181,10.045227359,true
optimized,3.116666667,1.354863312,-0.156038987,6.288639574,0.487621824,9.223001286,23.891455847,9.965524312,true
optimized,3.133333333,1.357752575,-0.153983032,6.288191704,0.481196963,9.224400871,24.075638513,9.883096265,true
optimized,3.150000000,1.360906573,-0.151737228,6.287709581,0.474178824,9.225907497,24.259821179,9.797943219,true
optimized,3.166666667,1.364320253,-0.149304818,6.287195747,0.466577541,9.227513216,24.444003844,9.710065172,true
optimized,3.183333333,1.367988140,-0.146689334,6.286652907,0.458404153,9.229209580,24.628186510,9.619462125,true
optimized,3.200000000,1.371904350,-0.143894600,6.286083910,0.449670606,9.230987685,24.812369176,9.526134078,true
optimized,3.216666667,1.376062596,-0.140924726,6.285491732,0.440389749,9.232838230,24.996551842,9.430081031,true
optimized,3.233333333,1.380456196,-0.137784113,6.284879460,0.430575331,9.234751566,25.180734508,9.331302984,true
optimized,3.250000000,1.385078086,-0.134477446,6.284250275,0.420241993,9.236717758,25.364917174,9.229799938,true
optimized,3.266666667,1.389920827,-0.131009692,6.283607427,0.409405262,9.238726643,25.549099840,9.125571891,true
optimized,3.283333333,1.394976621,-0.127386101,6.282954225,0.398081538,9.240767887,25.733282506,9.018618844,true
optimized,3.300000000,1.400237316,-0.123612197,6.282294008,0.386288086,9.242831054,25.917465171,8.908940797,true
optimized,3.316666667,1.405694426,-0.119693776,6.281630129,0.374043018,9.244905661,26.101647837,8.796537750,true
optimized,3.333333333,1.411339139,-0.115636899,6.280965938,0.361365279,9.246981248,26.285830503,8.681409703,true
optimized,3.350000000,1.417162331,-0.111447889,6.280304754,0.348274622,9.249047435,26.470013169,8.563556657,true
optimized,3.366666667,1.423154583,-0.107133320,6.279649852,0.334791591,9.251093991,26.654195835,8.442978610,true
optimized,3.383333333,1.429306192,-0.102700008,6.279004441,0.320937492,9.253110889,26.838378501,8.319675563,true
optimized,3.400000000,1.435607191,-0.098155007,6.278371642,0.306734365,9.255088373,27.022561167,8.193647516,true
optimized,3.416666667,1.442047361,-0.093505596,6.277754474,0.292204953,9.257017013,27.206743833,8.064894469,true
optimized,3.433333333,1.448616246,-0.088759264,6.277155831,0.277372668,9.258887762,27.390926498,7.933416422,true
optimized,3.450000000,1.455303177,-0.083923707,6.276578467,0.262261553,9.260692015,27.575109164,7.799213376,true
optimized,3.466666667,1.462097281,-0.079006807,6.276024980,0.246896240,9.262421655,27.759291830,7.662285329,true
optimized,3.483333333,1.468987505,-0.074016621,6.275497793,0.231301912,9.264069106,27.943474496,7.522632282,true
optimized,3.500000000,1.475962630,-0.068961369,6.274999145,0.215504249,9.265627375,28.127657162,7.380254235,true
optimized,3.516666667,1.483011290,-0.063849413,6.274531072,0.199529390,9.267090095,28.311839828,7.235151188,true
optimized,3.533333333,1.490121994,-0.058689248,6.274095401,0.183403874,9.268451562,28.496022494,7.087323141,true
optimized,3.550000000,1.497283142,-0.053489477,6.273693734,0.167154593,9.269706767,28.680205160,6.936770095,true
optimized,3.566666667,1.504483045,-0.048258801,6.273327443,0.150808733,9.270851424,28.864387825,6.783492048,true
optimized,3.583333333,1.511709945,-0.043005997,6.272997660,0.134393723,9.271881993,29.048570491,6.627489001,true
optimized,3.600000000,1.518952033,-0.037739900,6.272705274,0.117937172,9.272795698,29.232753157,6.468760954,true
optimized,3.616666667,1.526197472,-0.032469386,6.272450925,0.101466818,9.273590540,29.416935823,6.307307907,true
optimized,3.633333333,1.533434415,-0.027203351,6.272235000,0.085010459,9.274265306,29.601118489,6.143129861,true
optimized,3.650000000,1.540651024,-0.021950692,6.272057637,0.068595904,9.274819568,29.785301155,5.976226814,true
optimized,3.666666667,1.547835492,-0.016720292,6.271918722,0.052250906,9.275253681,29.969483821,5.806598767,true
optimized,3.683333333,1.554976063,-0.011520994,6.271817893,0.036003103,9.275568775,30.153666487,5.634245720,true
optimized,3.700000000,1.562061048,-0.006361589,6.271754545,0.019879963,9.275766742,30.337849153,5.459167673,true
optimized,3.716666667,1.569078850,-0.001250792,6.271727836,0.003908723,9.275850216,30.522031818,5.281364626,true
optimized,3.733333333,1.576017982,0.003802774,6.271736692,-0.011883668,9.275822548,30.706214484,5.100836580,true
optimized,3.750000000,1.582867083,0.008790595,6.271779820,-0.027470606,9.275687779,30.890397150,4.917583533,true
optimized,3.766666667,1.589614941,0.013704284,6.271855719,-0.042825882,9.275450605,31.074579816,4.731605486,true
optimized,3.783333333,1.596250511,0.018535599,6.271962687,-0.057923741,9.275116340,31.258762482,4.542902439,true
optimized,3.800000000,1.602762933,0.023276458,6.272098838,-0.072738925,9.274690876,31.442945148,4.351474392,true
optimized,3.816666667,1.609141548,0.027918955,6.272262120,-0.087246726,9.274180634,31.627127814,4.157321345,true
optimized,3.833333333,1.615375922,0.032455373,6.272450321,-0.101423031,9.273592516,31.811310480,3.960443299,true
optimized,3.850000000,1.621455856,0.036878200,6.272661096,-0.115244364,9.272933855,31.995493145,3.760840252,true
optimized,3.866666667,1.627371407,0.041180140,6.272891979,-0.128687925,9.272212359,32.179675811,3.558512205,true
optimized,3.883333333,1.633112904,0.045354126,6.273140401,-0.141731633,9.271436053,32.363858477,3.353459158,true
optimized,3.900000000,1.638670963,0.049393333,6.273403710,-0.154354154,9.270613223,32.548041143,3.145681111,true
optimized,3.916666667,1.644036503,0.053291185,6.273679193,-0.166534939,9.269752352,32.732223809,2.935178064,true
optimized,3.933333333,1.649200759,0.057041364,6.273964090,-0.178254251,9.268862063,32.916406475,2.721950018,true
optimized,3.950000000,1.654155301,0.060637824,6.274255617,-0.189493189,9.267951055,33.100589141,2.505996971,true
optimized,3.966666667,1.658892042,0.064074794,6.274550986,-0.200233719,9.267028038,33.284771807,2.287318924,true
optimized,3.983333333,1.663403252,0.067346784,6.274847425,-0.210458688,9.266101680,33.468954472,2.065915877,true
optimized,4.000000000,1.667681575,0.070448595,6.275142195,-0.220151848,9.265180536,33.653137138,1.841787830,true
optimized,4.016666667,1.671720035,0.073375321,6.275432612,-0.229297869,9.264272995,33.837319804,1.614934783,true
optimized,4.033333333,1.675512050,0.076122357,6.275716063,-0.237882356,9.263387220,34.021502470,1.385356737,true
optimized,4.050000000,1.679051441,0.078685398,6.275990029,-0.245891862,9.262531089,34.205685136,1.153053690,true
optimized,4.066666667,1.682332443,0.081060448,6.276252095,-0.253313894,9.261712143,34.389867802,0.918025643,true
optimized,4.083333333,1.685349713,0.083243819,6.276499973,-0.260136928,9.260937535,34.574050468,0.680272596,true
optimized,4.100000000,1.688098339,0.085232133,6.276731514,-0.266350410,9.260213978,34.758233134,0.439794549,true
optimized,4.116666667,1.690573848,0.087022327,6.276944725,-0.271944767,9.259547703,34.942415799,0.196591502,true
optimized,4.122222222,1.691337615,0.087574547,6.277011401,-0.273670457,9.259339342,35.003810021,0.114918265,true
