kind,id,x_or_capacity,y_or_shift_start,service_or_shift_end,demand_or_skills,earliest_or_fixed,latest_or_per_km,skill_or_task,base
task,35,-20.89899905677543757,-19.19664321166682797,1076.00000000000000000,46.00000000000000000,34614.15375037649209844,49314.15375037649209844,4,1
task,36,-17.83554991465172179,-21.58049051545176411,1268.00000000000000000,34.00000000000000000,35081.27983724357909523,61481.27983724357909523,4,1
task,37,-15.85473690803551783,-19.28560048077939015,1000.00000000000000000,39.00000000000000000,36576.64417034378857352,62976.64417034378857352,4,1
task,38,-2.08683113742214932,-16.75309203163879701,764.00000000000000000,29.00000000000000000,29766.19227690497064032,44466.19227690497064032,2,1
task,39,-3.34449254072310387,-17.78136160462640802,683.00000000000000000,34.00000000000000000,29752.03093733538844390,56152.03093733538844390,1,1
task,40,-1.10489188948834993,-19.25121793383322810,1488.00000000000000000,41.00000000000000000,30635.94540662158033228,57035.94540662158397026,2,1
task,41,-0.20821099500909748,-22.41584092828917463,709.00000000000000000,45.00000000000000000,33270.63584765050472924,47970.63584765050472924,2,1
task,42,2.38639305345273733,-19.05715644425486843,974.00000000000000000,25.00000000000000000,33397.94641208039683988,59797.94641208039683988,2,1
task,43,2.02779744181996424,-16.78961325743095756,756.00000000000000000,33.00000000000000000,34544.12561787181766704,60944.12561787181766704,1,1
task,44,12.46784464334273679,-16.36970719467843693,1393.00000000000000000,35.00000000000000000,30043.27779685203131521,44743.27779685203131521,4,1
task,45,12.11746764283313027,-19.33005255508951947,1368.00000000000000000,33.00000000000000000,30759.85339684359860257,57159.85339684359496459,4,1
task,46,15.57102303084603534,-17.10673396503955956,648.00000000000000000,40.00000000000000000,32435.90342660582246026,58835.90342660582246026,1,1
task,47,17.94893131311603085,-17.16126674435511745,774.00000000000000000,29.00000000000000000,34162.29343929952301551,48862.29343929952301551,4,1
task,48,17.61628767887131986,-13.87281654416967491,1203.00000000000000000,31.00000000000000000,34284.18581584443018073,60684.18581584443018073,2,1
task,49,18.20309542294300087,-14.00424431856927399,1380.00000000000000000,35.00000000000000000,35532.28673944552429020,61932.28673944552429020,1,1
task,50,19.19148907605198318,-2.26121036815739629,720.00000000000000000,18.00000000000000000,32300.16849434904725058,59000.16849434904725058,1,0
task,51,15.71587062739069651,14.67590081743902353,720.00000000000000000,18.00000000000000000,32510.30594503027532483,59210.30594503027532483,1,0
witness,0,0,0,0,0,0,0,0,0
witness,0,0,0,0,0,0,0,1,1
witness,0,0,0,0,0,0,0,2,2
witness,0,0,0,0,0,0,0,3,3
witness,0,0,0,0,0,0,0,4,4
witness,0,0,0,0,0,0,0,5,5
witness,0,0,0,0,0,0,0,6,6
witness,1,0,0,0,0,0,0,7,0
witness,1,0,0,0,0,0,0,8,1
witness,1,0,0,0,0,0,0,9,2
witness,1,0,0,0,0,0,0,10,3
witness,1,0,0,0,0,0,0,11,4
witness,1,0,0,0,0,0,0,12,5
witness,1,0,0,0,0,0,0,13,6
witness,2,0,0,0,0,0,0,14,0
witness,2,0,0,0,0,0,0,15,1
witness,2,0,0,0,0,0,0,16,2
witness,2,0,0,0,0,0,0,17,3
witness,2,0,0,0,0,0,0,18,4
witness,2,0,0,0,0,0,0,19,5
witness,3,0,0,0,0,0,0,20,0
witness,3,0,0,0,0,0,0,21,1
witness,3,0,0,0,0,0,0,22,2
witness,3,0,0,0,0,0,0,23,3
witness,3,0,0,0,0,0,0,24,4
witness,3,0,0,0,0,0,0,25,5
witness,4,0,0,0,0,0,0,26,0
witness,4,0,0,0,0,0,0,27,1
witness,4,0,0,0,0,0,0,28,2
witness,4,0,0,0,0,0,0,29,3
witness,4,0,0,0,0,0,0,30,4
witness,4,0,0,0,0,0,0,31,5
witness,5,0,0,0,0,0,0,32,0
witness,5,0,0,0,0,0,0,33,1
witness,5,0,0,0,0,0,0,34,2
witness,5,0,0,0,0,0,0,35,3
witness,5,0,0,0,0,0,0,36,4
witness,5,0,0,0,0,0,0,37,5
witness,6,0,0,0,0,0,0,38,0
witness,6,0,0,0,0,0,0,39,1
witness,6,0,0,0,0,0,0,40,2
witness,6,0,0,0,0,0,0,41,3
witness,6,0,0,0,0,0,0,42,4
witness,6,0,0,0,0,0,0,43,5
witness,7,0,0,0,0,0,0,44,0
witness,7,0,0,0,0,0,0,45,1
witness,7,0,0,0,0,0,0,46,2
witness,7,0,0,0,0,0,0,47,3
witness,7,0,0,0,0,0,0,48,4
witness,7,0,0,0,0,0,0,49,5
