kind,id,x_or_capacity,y_or_shift_start,service_or_shift_end,demand_or_skills,earliest_or_fixed,latest_or_per_km,skill_or_task,base
task,22,-13.41957444888612727,16.26249179214382679,799.00000000000000000,37.00000000000000000,31914.97250536685169209,58314.97250536685169209,1,1
task,23,-14.71440467841012811,16.84848374055022191,1316.00000000000000000,29.00000000000000000,33720.56679162899672519,48420.56679162899672519,1,1
task,24,-18.04860774111820731,13.78104857842249409,858.00000000000000000,42.00000000000000000,34476.35957483946549473,60876.35957483946549473,1,1
task,25,-14.52179146928568798,11.71119904428345038,984.00000000000000000,25.00000000000000000,35641.06015254427620675,62041.06015254427620675,1,1
task,26,-19.76243732584865498,5.09955888405669722,653.00000000000000000,28.00000000000000000,30030.73406998703649151,44730.73406998704012949,2,1
task,27,-22.65976367256088508,3.79114434006394951,1214.00000000000000000,33.00000000000000000,30022.16387779816432158,56422.16387779816432158,2,1
task,28,-23.04668179518895954,2.27695399118758068,1446.00000000000000000,30.00000000000000000,31353.37709808558429359,57753.37709808558429359,2,1
task,29,-24.96191700835220573,-0.41299370698468868,1318.00000000000000000,42.00000000000000000,33947.03550808031286579,48647.03550808031286579,2,1
task,30,-23.19092745893124530,-2.04579352747461574,1477.00000000000000000,36.00000000000000000,34545.69740421081951354,60945.69740421081951354,2,1
task,31,-23.03771459649126641,-5.49286156320219288,1062.00000000000000000,29.00000000000000000,36281.48275205890240613,62681.48275205890240613,2,1
task,32,-18.01389236600104482,-13.86822827090971444,761.00000000000000000,38.00000000000000000,30205.03897718119696947,44905.03897718119696947,4,1
task,33,-21.04695868606616216,-15.31006265989833537,746.00000000000000000,36.00000000000000000,30317.91369723643947509,56717.91369723643583711,4,1
task,34,-20.52334048469139560,-17.89062921305380272,1042.00000000000000000,42.00000000000000000,31261.40024393753992626,57661.40024393753992626,4,1
task,35,-18.28579221562277368,-17.61891478999013216,1323.00000000000000000,37.00000000000000000,33372.44916225893393857,48072.44916225893393857,4,1
task,36,-17.27121571320527949,-19.89311092843384898,1577.00000000000000000,28.00000000000000000,33982.21773897609818960,60382.21773897609818960,4,1
task,37,-16.12682377090982655,-19.73302571243950609,1338.00000000000000000,30.00000000000000000,35645.88283339758345392,62045.88283339758345392,4,1
task,38,-3.92279068290218502,-16.47953378000256919,845.00000000000000000,38.00000000000000000,29770.49938093574746745,44470.49938093574746745,2,1
task,39,-2.32749778445701816,-17.51679712921956522,837.00000000000000000,38.00000000000000000,29858.21385152984657907,56258.21385152984294109,2,1
task,40,-1.06072143919479811,-19.56035173882003164,1202.00000000000000000,30.00000000000000000,30875.53914745712609147,57275.53914745712245349,1,1
task,41,-0.48434464428394369,-21.03127969364176764,1317.00000000000000000,41.00000000000000000,33096.02583795939426636,47796.02583795939426636,2,1
task,42,3.60009440554380067,-21.15842609937855201,844.00000000000000000,29.00000000000000000,33819.50715574467903934,60219.50715574467903934,2,1
task,43,5.54870324955708139,-19.37198529526273916,1162.00000000000000000,28.00000000000000000,34861.77469053383538267,61261.77469053383538267,1,1
task,44,12.48668435726177428,-15.23126262969944555,642.00000000000000000,34.00000000000000000,29977.15474557400375488,44677.15474557400739286,4,1
task,45,12.76006954491176160,-18.18835643929596557,1452.00000000000000000,46.00000000000000000,29941.88256340361476759,56341.88256340361840557,2,1
task,46,14.24183139912680929,-17.96317973745712493,1165.00000000000000000,28.00000000000000000,31506.29059430254710605,57906.29059430254710605,1,1
task,47,17.20779656920066714,-17.34939278290751830,1301.00000000000000000,46.00000000000000000,33798.45126753434306011,48498.45126753434306011,1,1
task,48,18.15084433953629883,-16.11060881584235105,1499.00000000000000000,28.00000000000000000,34316.21845932996075135,60716.21845932996075135,4,1
task,49,18.38707178299358702,-12.30757475997978467,1144.00000000000000000,33.00000000000000000,36100.99573593255627202,62500.99573593255627202,2,1
task,50,21.63376465870505072,-3.59521501720986869,720.00000000000000000,18.00000000000000000,32113.61080596797546605,58813.61080596797546605,1,0
task,51,16.26302352305529197,13.52676230510498989,720.00000000000000000,18.00000000000000000,32032.39104177326953504,58732.39104177326953504,1,0
witness,0,0,0,0,0,0,0,0,0
witness,0,0,0,0,0,0,0,1,1
witness,0,0,0,0,0,0,0,2,2
witness,0,0,0,0,0,0,0,3,3
witness,0,0,0,0,0,0,0,4,4
witness,0,0,0,0,0,0,0,5,5
witness,0,0,0,0,0,0,0,6,6
witness,1,0,0,0,0,0,0,7,0
witness,1,0,0,0,0,0,0,8,1
witness,1,0,0,0,0,0,0,9,2
witness,1,0,0,0,0,0,0,10,3
witness,1,0,0,0,0,0,0,11,4
witness,1,0,0,0,0,0,0,12,5
witness,1,0,0,0,0,0,0,13,6
witness,2,0,0,0,0,0,0,14,0
witness,2,0,0,0,0,0,0,15,1
witness,2,0,0,0,0,0,0,16,2
witness,2,0,0,0,0,0,0,17,3
witness,2,0,0,0,0,0,0,18,4
witness,2,0,0,0,0,0,0,19,5
witness,3,0,0,0,0,0,0,20,0
witness,3,0,0,0,0,0,0,21,1
witness,3,0,0,0,0,0,0,22,2
witness,3,0,0,0,0,0,0,23,3
witness,3,0,0,0,0,0,0,24,4
witness,3,0,0,0,0,0,0,25,5
witness,4,0,0,0,0,0,0,26,0
witness,4,0,0,0,0,0,0,27,1
witness,4,0,0,0,0,0,0,28,2
witness,4,0,0,0,0,0,0,29,3
witness,4,0,0,0,0,0,0,30,4
witness,4,0,0,0,0,0,0,31,5
witness,5,0,0,0,0,0,0,32,0
witness,5,0,0,0,0,0,0,33,1
witness,5,0,0,0,0,0,0,34,2
witness,5,0,0,0,0,0,0,35,3
witness,5,0,0,0,0,0,0,36,4
witness,5,0,0,0,0,0,0,37,5
witness,6,0,0,0,0,0,0,38,0
witness,6,0,0,0,0,0,0,39,1
witness,6,0,0,0,0,0,0,40,2
witness,6,0,0,0,0,0,0,41,3
witness,6,0,0,0,0,0,0,42,4
witness,6,0,0,0,0,0,0,43,5
witness,7,0,0,0,0,0,0,44,0
witness,7,0,0,0,0,0,0,45,1
witness,7,0,0,0,0,0,0,46,2
witness,7,0,0,0,0,0,0,47,3
witness,7,0,0,0,0,0,0,48,4
witness,7,0,0,0,0,0,0,49,5
