kind,id,x_or_capacity,y_or_shift_start,service_or_shift_end,demand_or_skills,earliest_or_fixed,latest_or_per_km,skill_or_task,base
task,7,14.36396724595974916,11.63031764364262344,1012.00000000000000000,38.00000000000000000,29886.15714112237037625,44586.15714112237037625,1,1
task,8,17.58089722474868566,12.52574519990429280,867.00000000000000000,30.00000000000000000,30248.59907672383633326,56648.59907672383997124,2,1
task,9,18.03577863560116867,15.01041414461125889,1048.00000000000000000,38.00000000000000000,31305.04641730389994336,57705.04641730389994336,2,1
task,10,17.89989832048030394,15.58761442697435129,867.00000000000000000,32.00000000000000000,33297.51981267950759502,47997.51981267950759502,2,1
task,11,15.33845641160793782,17.43977354739872609,878.00000000000000000,27.00000000000000000,33501.58955787473678356,59901.58955787473678356,1,1
task,12,14.61826862221867529,17.11685429594533758,1456.00000000000000000,37.00000000000000000,34438.78481557383929612,60838.78481557383929612,2,1
task,13,12.70549275675515588,17.14673821392306152,1245.00000000000000000,34.00000000000000000,36938.26051264585112222,51638.26051264585112222,1,1
task,14,4.90155830974836348,21.53721029829691247,1155.00000000000000000,32.00000000000000000,30156.59483422930861707,44856.59483422931225505,4,1
task,15,5.67062640887081404,26.16340230532074074,675.00000000000000000,30.00000000000000000,30763.32099195223418064,57163.32099195223418064,4,1
task,16,1.56626664214142330,27.19051594667603666,1170.00000000000000000,41.00000000000000000,31755.64041278777585831,58155.64041278777585831,2,1
task,17,1.19079516558015719,24.40896058566458748,848.00000000000000000,39.00000000000000000,34036.14911436675174627,48736.14911436675174627,2,1
task,18,-3.48273947318579769,28.00153761828897103,1084.00000000000000000,36.00000000000000000,34426.25827919186122017,60826.25827919186122017,4,1
task,19,-1.37006258134577874,24.79586734578156282,836.00000000000000000,44.00000000000000000,35798.20090575591893867,62198.20090575591893867,4,1
task,20,-9.70658261715931836,13.65115147381094829,1522.00000000000000000,43.00000000000000000,29756.27055803627445130,44456.27055803627445130,1,1
task,21,-10.87803779092050505,14.67541813606275092,1582.00000000000000000,35.00000000000000000,30494.97762930819590110,56894.97762930819590110,1,1
task,22,-13.56572924210141373,17.28958901264367398,638.00000000000000000,34.00000000000000000,32358.17837208196579013,58758.17837208196579013,1,1
task,23,-15.40065130225867840,14.28253080017971932,748.00000000000000000,28.00000000000000000,34160.38004994850052753,48860.38004994850052753,1,1
task,24,-14.13786796006650093,12.13228113080224446,1540.00000000000000000,32.00000000000000000,34195.40237262981827371,60595.40237262981827371,1,1
task,25,-17.82343905057412670,10.39826100746875603,1067.00000000000000000,40.00000000000000000,36040.88594467359507689,62440.88594467359507689,1,1
task,26,-20.48895946277689006,2.44746052254467195,992.00000000000000000,25.00000000000000000,30047.59646425726896268,44747.59646425726532470,2,1
task,27,-20.70515061009626123,2.94220766507086218,881.00000000000000000,45.00000000000000000,30180.09044625578462728,56580.09044625578098930,2,1
task,28,-22.09029695220212375,1.02071775267692511,778.00000000000000000,25.00000000000000000,31238.74317078514650348,57638.74317078515014146,2,1
task,29,-24.10043785962776752,-0.33232286918154624,1372.00000000000000000,42.00000000000000000,33098.47523408327106154,47798.47523408327106154,2,1
task,30,-21.23614456450968646,-2.18870673234044011,1002.00000000000000000,44.00000000000000000,33826.46966047608293593,60226.46966047608293593,2,1
task,31,-23.46421957287578408,-5.54073381783282137,1485.00000000000000000,38.00000000000000000,35130.34259983035735786,61530.34259983035735786,2,1
task,32,-18.40341756908672721,-14.16707753483463961,1268.00000000000000000,37.00000000000000000,30241.86085424856719328,44941.86085424856719328,4,1
task,33,-19.44809812072091404,-14.01971954571010492,918.00000000000000000,28.00000000000000000,30688.98751887281832751,57088.98751887281832751,4,1
task,34,-19.24038908169998763,-17.34831163864228287,611.00000000000000000,34.00000000000000000,31857.11750419819145463,58257.11750419819145463,4,1
task,35,-19.31614892772197933,-18.47982957890236122,1394.00000000000000000,40.00000000000000000,33453.17135342986148316,48153.17135342986148316,4,1
task,36,-17.62982648798070073,-20.48653907215241787,1582.00000000000000000,35.00000000000000000,34143.75959260261879535,60543.75959260261879535,4,1
task,37,-15.44791906956493222,-19.46793002758399993,671.00000000000000000,37.00000000000000000,35906.35679515904485015,62306.35679515904485015,4,1
task,38,-2.61834827719592234,-16.25073141719651204,1166.00000000000000000,25.00000000000000000,29734.52373753275969648,44434.52373753275605850,2,1
task,39,-3.18783182963682910,-17.83803304383292598,1257.00000000000000000,30.00000000000000000,30127.00135841341761989,56527.00135841341398191,2,1
task,40,-2.92206227742996605,-21.02528317233729638,1101.00000000000000000,42.00000000000000000,31623.87472543337207753,58023.87472543337207753,2,1
task,41,0.65174995287012216,-20.98148062294770710,717.00000000000000000,45.00000000000000000,33892.93077447789983125,48592.93077447789983125,1,1
task,42,0.15528928174283019,-19.29671385634622993,698.00000000000000000,33.00000000000000000,33841.66016162819869351,60241.66016162819869351,1,1
task,43,3.51975973620890858,-17.51415505407608464,632.00000000000000000,37.00000000000000000,34825.22385406686953502,61225.22385406686953502,2,1
task,44,9.99816348237385455,-16.09619216540347608,1136.00000000000000000,27.00000000000000000,29921.14744071754103061,44621.14744071754103061,4,1
task,45,12.90665265919071558,-18.64566521808138333,1105.00000000000000000,35.00000000000000000,30447.22512346167059150,56847.22512346167059150,2,1
task,46,14.90787284383596401,-17.93889218321803014,635.00000000000000000,40.00000000000000000,31711.40209484920342220,58111.40209484920342220,2,1
task,47,17.22818703017719955,-17.04317693402568779,603.00000000000000000,29.00000000000000000,33432.94209320536901942,48132.94209320536901942,4,1
task,48,16.65515085649366611,-15.39088672048445616,616.00000000000000000,29.00000000000000000,33267.10492296057054773,59667.10492296057054773,1,1
task,49,19.08890179003729415,-13.06946495828461074,997.00000000000000000,40.00000000000000000,34135.35638906242093071,60535.35638906242093071,1,1
task,50,21.19276052884514527,-2.88138541665009829,720.00000000000000000,18.00000000000000000,30840.48311809185179300,57540.48311809185543098,4,0
task,51,17.23577863560116796,15.61041414461125854,720.00000000000000000,18.00000000000000000,31605.04641730389994336,58305.04641730389994336,2,0
witness,0,0,0,0,0,0,0,0,0
witness,0,0,0,0,0,0,0,1,1
witness,0,0,0,0,0,0,0,2,2
witness,0,0,0,0,0,0,0,3,3
witness,0,0,0,0,0,0,0,4,4
witness,0,0,0,0,0,0,0,5,5
witness,0,0,0,0,0,0,0,6,6
witness,1,0,0,0,0,0,0,7,0
witness,1,0,0,0,0,0,0,8,1
witness,1,0,0,0,0,0,0,9,2
witness,1,0,0,0,0,0,0,10,3
witness,1,0,0,0,0,0,0,11,4
witness,1,0,0,0,0,0,0,12,5
witness,1,0,0,0,0,0,0,13,6
witness,2,0,0,0,0,0,0,14,0
witness,2,0,0,0,0,0,0,15,1
witness,2,0,0,0,0,0,0,16,2
witness,2,0,0,0,0,0,0,17,3
witness,2,0,0,0,0,0,0,18,4
witness,2,0,0,0,0,0,0,19,5
witness,3,0,0,0,0,0,0,20,0
witness,3,0,0,0,0,0,0,21,1
witness,3,0,0,0,0,0,0,22,2
witness,3,0,0,0,0,0,0,23,3
witness,3,0,0,0,0,0,0,24,4
witness,3,0,0,0,0,0,0,25,5
witness,4,0,0,0,0,0,0,26,0
witness,4,0,0,0,0,0,0,27,1
witness,4,0,0,0,0,0,0,28,2
witness,4,0,0,0,0,0,0,29,3
witness,4,0,0,0,0,0,0,30,4
witness,4,0,0,0,0,0,0,31,5
witness,5,0,0,0,0,0,0,32,0
witness,5,0,0,0,0,0,0,33,1
witness,5,0,0,0,0,0,0,34,2
witness,5,0,0,0,0,0,0,35,3
witness,5,0,0,0,0,0,0,36,4
witness,5,0,0,0,0,0,0,37,5
witness,6,0,0,0,0,0,0,38,0
witness,6,0,0,0,0,0,0,39,1
witness,6,0,0,0,0,0,0,40,2
witness,6,0,0,0,0,0,0,41,3
witness,6,0,0,0,0,0,0,42,4
witness,6,0,0,0,0,0,0,43,5
witness,7,0,0,0,0,0,0,44,0
witness,7,0,0,0,0,0,0,45,1
witness,7,0,0,0,0,0,0,46,2
witness,7,0,0,0,0,0,0,47,3
witness,7,0,0,0,0,0,0,48,4
witness,7,0,0,0,0,0,0,49,5
