kind,id,x_or_capacity,y_or_shift_start,service_or_shift_end,demand_or_skills,earliest_or_fixed,latest_or_per_km,skill_or_task,base
task,8,17.58889227484584694,11.67782556477753353,1316.00000000000000000,27.00000000000000000,30240.49083334604438278,56640.49083334604802076,1,1
task,9,19.83363795026143706,14.16040164413466051,1524.00000000000000000,34.00000000000000000,31807.51200306315877242,58207.51200306315877242,1,1
task,10,18.69848586909633426,15.23171117962557020,1231.00000000000000000,37.00000000000000000,34348.57627310814859811,49048.57627310814859811,2,1
task,11,15.52793849700918116,16.28437507786784266,653.00000000000000000,45.00000000000000000,34930.13096685260097729,61330.13096685260097729,1,1
task,12,15.01138635393512288,17.06981123599990724,1351.00000000000000000,37.00000000000000000,35653.63639516817784170,62053.63639516817784170,1,1
task,13,10.76909033626447254,18.89217014454730048,1079.00000000000000000,27.00000000000000000,38250.92259132494655205,52950.92259132494655205,1,1
task,14,1.96019253887773881,22.87330842705556222,1117.00000000000000000,43.00000000000000000,30221.78601652073484729,44921.78601652073848527,4,1
task,15,4.33389286440745192,24.29456424446678753,698.00000000000000000,32.00000000000000000,30646.28570327577835997,57046.28570327577472199,2,1
task,16,2.46024265534794173,27.83575534171725252,854.00000000000000000,39.00000000000000000,31644.75969907074613729,58044.75969907074613729,4,1
task,17,-0.36613926404022323,25.68232956900586217,1257.00000000000000000,44.00000000000000000,33665.25441737605433445,48365.25441737605433445,2,1
task,18,-2.40878500118459549,25.77772444661506768,700.00000000000000000,38.00000000000000000,34175.61982276326307328,60575.61982276326307328,4,1
task,19,-3.90795621983657915,24.43833864469923611,890.00000000000000000,25.00000000000000000,35026.39535547429841245,61426.39535547429841245,4,1
task,20,-8.71183804619544944,15.05301595759566169,890.00000000000000000,28.00000000000000000,29804.41670490705291741,44504.41670490705291741,1,1
task,21,-10.84093881423722650,15.19746897265962460,844.00000000000000000,28.00000000000000000,29954.46636670444422634,56354.46636670444422634,1,1
task,22,-12.75556070390441121,16.58802648932158874,1517.00000000000000000,41.00000000000000000,30975.93968281112029217,57375.93968281112029217,1,1
task,23,-13.85498780510346961,13.95204977755246567,1202.00000000000000000,26.00000000000000000,33607.14463516773685114,48307.14463516773685114,1,1
task,24,-13.78664175918123291,12.67866463667858667,1073.00000000000000000,44.00000000000000000,34004.78598374055582099,60404.78598374055582099,1,1
task,25,-16.19349783774523388,11.08765908416935098,1616.00000000000000000,36.00000000000000000,35294.17436960512713995,61694.17436960512713995,1,1
task,26,-20.18592002705540622,5.99559973438911786,1471.00000000000000000,25.00000000000000000,30079.31299376167589799,44779.31299376167589799,2,1
task,27,-23.35554728129685742,3.55152451487651089,1480.00000000000000000,31.00000000000000000,30950.50081568029418122,57350.50081568029418122,2,1
task,28,-25.20234985564503916,2.04534292496981607,826.00000000000000000,29.00000000000000000,32609.23484394144907128,59009.23484394144907128,2,1
task,29,-22.90449592337551366,-1.06287050619212264,935.00000000000000000,28.00000000000000000,34625.13796445039042737,49325.13796445039042737,2,1
task,30,-23.92324240095649301,-2.46489668233354609,1313.00000000000000000,44.00000000000000000,34790.11800151744682807,61190.11800151744682807,2,1
task,31,-22.47340900447496637,-1.87079791308123178,1277.00000000000000000,35.00000000000000000,36220.63058602072123904,62620.63058602072123904,2,1
task,32,-17.34986284311240112,-14.11089285188254649,1288.00000000000000000,34.00000000000000000,30177.27743303118768381,44877.27743303118768381,4,1
task,33,-20.56296560632702608,-15.10763393678694655,1414.00000000000000000,46.00000000000000000,30817.58887180258170702,57217.58887180258170702,4,1
task,34,-20.03601850310904808,-18.08473459294227581,1175.00000000000000000,39.00000000000000000,32458.34206100043229526,58858.34206100043229526,4,1
task,35,-18.73768709200428617,-20.87516034883614680,1478.00000000000000000,28.00000000000000000,34764.16837986641621683,49464.16837986641621683,4,1
task,36,-15.81876067845306544,-17.93282367225164720,1297.00000000000000000,40.00000000000000000,35653.01127500690199668,62053.01127500690199668,4,1
task,37,-14.45670794789115909,-18.99873515814270419,1297.00000000000000000,39.00000000000000000,37079.72777942440006882,63479.72777942440006882,4,1
task,38,-3.13198163855708778,-16.34885301267898683,1561.00000000000000000,30.00000000000000000,29748.46123646520572947,44448.46123646520572947,2,1
task,39,-1.49920263688538191,-17.46008940409514665,1021.00000000000000000,45.00000000000000000,30557.58981716700873221,56957.58981716701237019,2,1
task,40,-0.71526523362020344,-18.42792886345912962,1252.00000000000000000,26.00000000000000000,31672.00234189623733982,58072.00234189623733982,2,1
task,41,-0.17034161113605853,-22.36697952768950159,1387.00000000000000000,29.00000000000000000,34122.24464796572283376,48822.24464796572283376,2,1
task,42,1.19325365736223166,-20.63740898497420773,1169.00000000000000000,38.00000000000000000,34774.42874387558549643,61174.42874387558549643,1,1
task,43,2.28812814682538335,-17.42466783234181804,1493.00000000000000000,39.00000000000000000,36197.99222165845276322,62597.99222165845276322,1,1
task,44,10.89208492220483571,-18.32837283189677891,790.00000000000000000,30.00000000000000000,30099.04285463949781843,44799.04285463949781843,2,1
task,45,13.46507273014385753,-15.64968778213648726,1439.00000000000000000,32.00000000000000000,30267.61126937422523042,56667.61126937422523042,1,1
task,46,14.84997107525150462,-19.31054718767403600,706.00000000000000000,25.00000000000000000,32000.16547552761039697,58400.16547552761039697,4,1
task,47,16.43951934726539221,-15.40108568930709332,897.00000000000000000,42.00000000000000000,33922.68460631444031605,48622.68460631444031605,2,1
task,48,16.74764215781106813,-13.82700264375895749,1299.00000000000000000,34.00000000000000000,34039.98135893568542087,60439.98135893568542087,1,1
task,49,17.87072585821413995,-13.88263296238661759,1229.00000000000000000,25.00000000000000000,35423.31590692076133564,61823.31590692076133564,4,1
task,50,18.25906484642377237,-1.64406561546939600,720.00000000000000000,18.00000000000000000,31813.10223558218058315,58513.10223558217694517,1,0
task,51,19.03363795026143634,14.76040164413466016,720.00000000000000000,18.00000000000000000,32107.51200306315877242,58807.51200306315877242,1,0
witness,0,0,0,0,0,0,0,0,0
witness,0,0,0,0,0,0,0,1,1
witness,0,0,0,0,0,0,0,2,2
witness,0,0,0,0,0,0,0,3,3
witness,0,0,0,0,0,0,0,4,4
witness,0,0,0,0,0,0,0,5,5
witness,0,0,0,0,0,0,0,6,6
witness,1,0,0,0,0,0,0,7,0
witness,1,0,0,0,0,0,0,8,1
witness,1,0,0,0,0,0,0,9,2
witness,1,0,0,0,0,0,0,10,3
witness,1,0,0,0,0,0,0,11,4
witness,1,0,0,0,0,0,0,12,5
witness,1,0,0,0,0,0,0,13,6
witness,2,0,0,0,0,0,0,14,0
witness,2,0,0,0,0,0,0,15,1
witness,2,0,0,0,0,0,0,16,2
witness,2,0,0,0,0,0,0,17,3
witness,2,0,0,0,0,0,0,18,4
witness,2,0,0,0,0,0,0,19,5
witness,3,0,0,0,0,0,0,20,0
witness,3,0,0,0,0,0,0,21,1
witness,3,0,0,0,0,0,0,22,2
witness,3,0,0,0,0,0,0,23,3
witness,3,0,0,0,0,0,0,24,4
witness,3,0,0,0,0,0,0,25,5
witness,4,0,0,0,0,0,0,26,0
witness,4,0,0,0,0,0,0,27,1
witness,4,0,0,0,0,0,0,28,2
witness,4,0,0,0,0,0,0,29,3
witness,4,0,0,0,0,0,0,30,4
witness,4,0,0,0,0,0,0,31,5
witness,5,0,0,0,0,0,0,32,0
witness,5,0,0,0,0,0,0,33,1
witness,5,0,0,0,0,0,0,34,2
witness,5,0,0,0,0,0,0,35,3
witness,5,0,0,0,0,0,0,36,4
witness,5,0,0,0,0,0,0,37,5
witness,6,0,0,0,0,0,0,38,0
witness,6,0,0,0,0,0,0,39,1
witness,6,0,0,0,0,0,0,40,2
witness,6,0,0,0,0,0,0,41,3
witness,6,0,0,0,0,0,0,42,4
witness,6,0,0,0,0,0,0,43,5
witness,7,0,0,0,0,0,0,44,0
witness,7,0,0,0,0,0,0,45,1
witness,7,0,0,0,0,0,0,46,2
witness,7,0,0,0,0,0,0,47,3
witness,7,0,0,0,0,0,0,48,4
witness,7,0,0,0,0,0,0,49,5
