kind,id,x_or_capacity,y_or_shift_start,service_or_shift_end,demand_or_skills,earliest_or_fixed,latest_or_per_km,skill_or_task,base
task,51,18.50963525346292116,13.54907837687748895,720.00000000000000000,18.00000000000000000,31793.82658522716883454,58493.82658522717247251,2,0
witness,0,0,0,0,0,0,0,0,0
witness,0,0,0,0,0,0,0,1,1
witness,0,0,0,0,0,0,0,2,2
witness,0,0,0,0,0,0,0,3,3
witness,0,0,0,0,0,0,0,4,4
witness,0,0,0,0,0,0,0,5,5
witness,0,0,0,0,0,0,0,6,6
witness,1,0,0,0,0,0,0,7,0
witness,1,0,0,0,0,0,0,8,1
witness,1,0,0,0,0,0,0,9,2
witness,1,0,0,0,0,0,0,10,3
witness,1,0,0,0,0,0,0,11,4
witness,1,0,0,0,0,0,0,12,5
witness,1,0,0,0,0,0,0,13,6
witness,2,0,0,0,0,0,0,14,0
witness,2,0,0,0,0,0,0,15,1
witness,2,0,0,0,0,0,0,16,2
witness,2,0,0,0,0,0,0,17,3
witness,2,0,0,0,0,0,0,18,4
witness,2,0,0,0,0,0,0,19,5
witness,3,0,0,0,0,0,0,20,0
witness,3,0,0,0,0,0,0,21,1
witness,3,0,0,0,0,0,0,22,2
witness,3,0,0,0,0,0,0,23,3
witness,3,0,0,0,0,0,0,24,4
witness,3,0,0,0,0,0,0,25,5
witness,4,0,0,0,0,0,0,26,0
witness,4,0,0,0,0,0,0,27,1
witness,4,0,0,0,0,0,0,28,2
witness,4,0,0,0,0,0,0,29,3
witness,4,0,0,0,0,0,0,30,4
witness,4,0,0,0,0,0,0,31,5
witness,5,0,0,0,0,0,0,32,0
witness,5,0,0,0,0,0,0,33,1
witness,5,0,0,0,0,0,0,34,2
witness,5,0,0,0,0,0,0,35,3
witness,5,0,0,0,0,0,0,36,4
witness,5,0,0,0,0,0,0,37,5
witness,6,0,0,0,0,0,0,38,0
witness,6,0,0,0,0,0,0,39,1
witness,6,0,0,0,0,0,0,40,2
witness,6,0,0,0,0,0,0,41,3
witness,6,0,0,0,0,0,0,42,4
witness,6,0,0,0,0,0,0,43,5
witness,7,0,0,0,0,0,0,44,0
witness,7,0,0,0,0,0,0,45,1
witness,7,0,0,0,0,0,0,46,2
witness,7,0,0,0,0,0,0,47,3
witness,7,0,0,0,0,0,0,48,4
witness,7,0,0,0,0,0,0,49,5
