kind,id,x_or_capacity,y_or_shift_start,service_or_shift_end,demand_or_skills,earliest_or_fixed,latest_or_per_km,skill_or_task,base
task,10,17.44162784613580186,16.29304918325689044,1391.00000000000000000,42.00000000000000000,33287.99562744756985921,47987.99562744756985921,1,1
task,11,17.51349194381843333,18.05497353736319255,1392.00000000000000000,28.00000000000000000,33911.24982611239101971,60311.24982611239101971,1,1
task,12,13.68747905809777521,15.26084787817709376,1218.00000000000000000,42.00000000000000000,35658.57504264754243195,62058.57504264754243195,2,1
task,13,10.79111169121349256,17.84775085336008615,1150.00000000000000000,41.00000000000000000,38067.83212232830555877,52767.83212232830555877,1,1
task,14,6.20856198137675452,23.73104128198052720,939.00000000000000000,41.00000000000000000,30339.73113861661477131,45039.73113861661113333,2,1
task,15,2.97582992181655648,25.14340044825613774,1409.00000000000000000,39.00000000000000000,30643.31552360942805535,57043.31552360943169333,4,1
task,16,2.06038442117124720,26.94547499706719762,1516.00000000000000000,44.00000000000000000,32203.91041612134722527,58603.91041612134722527,4,1
task,17,0.60210511564915903,26.78962434804579473,903.00000000000000000,44.00000000000000000,34729.90419895539525896,49429.90419895539525896,4,1
task,18,-2.41697660093455768,27.34026691022736344,733.00000000000000000,44.00000000000000000,34963.07065337515814463,61363.07065337515814463,2,1
task,19,-3.46208399107819531,24.70788135497127769,872.00000000000000000,41.00000000000000000,35908.49023891884280602,62308.49023891884280602,4,1
task,20,-9.69517840401726794,13.70258870669910678,1268.00000000000000000,34.00000000000000000,29758.92235512067054515,44458.92235512066690717,1,1
task,21,-10.18796373421520940,17.53920201372494603,678.00000000000000000,40.00000000000000000,30417.03219578855714644,56817.03219578856078442,1,1
task,22,-13.59324227842203214,15.37123989712292449,828.00000000000000000,31.00000000000000000,31397.79430880378276925,57797.79430880378640722,1,1
task,23,-13.72910262982803253,12.96425475008864581,808.00000000000000000,36.00000000000000000,33306.60553598242404405,48006.60553598242404405,1,1
task,24,-16.38440266994386008,12.65746935535870321,664.00000000000000000,43.00000000000000000,33415.07782246039278107,59815.07782246039278107,1,1
task,25,-14.51673649900408947,10.69015437415137271,1175.00000000000000000,39.00000000000000000,34282.52705822358257137,60682.52705822358257137,1,1
task,26,-20.11040274393300464,3.27734624511961714,863.00000000000000000,43.00000000000000000,30028.17776951879204717,44728.17776951879204717,2,1
task,27,-21.97969184806920140,1.65929886704702900,1084.00000000000000000,27.00000000000000000,30176.60105495775860618,56576.60105495776224416,2,1
task,28,-22.85742050122944491,1.18354345676424710,1501.00000000000000000,42.00000000000000000,31335.47911078407560126,57735.47911078407196328,2,1
task,29,-25.56022282706047122,0.77017858079473323,1091.00000000000000000,32.00000000000000000,33941.54632293478789506,48641.54632293478789506,2,1
task,30,-21.78607690081725679,-0.98689804265092573,618.00000000000000000,33.00000000000000000,34444.77967076851928141,60844.77967076851928141,2,1
task,31,-20.50553449180801735,-3.87576220423637929,1137.00000000000000000,32.00000000000000000,35299.77640736033936264,61699.77640736033936264,2,1
task,32,-18.05622377123940581,-14.14128342317395237,1052.00000000000000000,25.00000000000000000,30220.10683236253680661,44920.10683236253680661,4,1
task,33,-21.05344135552840257,-15.81896519793094669,1231.00000000000000000,42.00000000000000000,30629.71768770483686239,57029.71768770483322442,4,1
task,34,-18.84121172129209754,-17.40874000612107153,1516.00000000000000000,41.00000000000000000,32065.03376492671668530,58465.03376492671668530,4,1
task,35,-18.19769065974450228,-17.44566502736954305,1343.00000000000000000,45.00000000000000000,34529.37723219897452509,49229.37723219897452509,4,1
task,36,-16.84931214336805283,-21.97934649585284106,631.00000000000000000,35.00000000000000000,35327.12320692054345272,61727.12320692054345272,4,1
task,37,-16.43381530001148505,-17.21920515645523153,729.00000000000000000,32.00000000000000000,36316.49125165679288330,62716.49125165679288330,4,1
task,38,-3.04990433350332735,-16.96991971743537064,1467.00000000000000000,44.00000000000000000,29793.13592309004889103,44493.13592309004889103,2,1
task,39,-4.86366580766764312,-18.46182101018760946,874.00000000000000000,40.00000000000000000,30536.27418797786958748,56936.27418797786958748,2,1
task,40,-1.64673051989932229,-21.21843060685169391,1071.00000000000000000,40.00000000000000000,31728.00847361110936617,58128.00847361110936617,2,1
task,41,0.17837611397568731,-20.33422665679555053,673.00000000000000000,34.00000000000000000,33851.10933992353966460,48551.10933992353966460,1,1
task,42,1.58014070278839891,-21.48628341605659742,749.00000000000000000,32.00000000000000000,33760.19205523640266620,60160.19205523640266620,2,1
task,43,2.42544537528903170,-19.23691339945179735,1208.00000000000000000,37.00000000000000000,34689.41387888119788840,61089.41387888119788840,1,1
task,44,11.42888318686671489,-16.01778975882614020,1423.00000000000000000,28.00000000000000000,29975.78382497933125705,44675.78382497932761908,4,1
task,45,12.17782497992304336,-19.00842711720049749,1455.00000000000000000,28.00000000000000000,30730.00805404093989637,57130.00805404093989637,2,1
task,46,15.53145809922336795,-16.15188041336377367,1556.00000000000000000,40.00000000000000000,32515.40594629607221577,58915.40594629607221577,1,1
task,47,18.43164622044461964,-17.78301655622883715,1260.00000000000000000,30.00000000000000000,35220.96213522867037682,49920.96213522867037682,4,1
task,48,18.83138379536434925,-14.43621301713660898,788.00000000000000000,36.00000000000000000,35833.75646433183283079,62233.75646433183283079,4,1
task,49,16.24295346772849413,-12.92600774881056580,692.00000000000000000,43.00000000000000000,36846.51497866101999534,63246.51497866101999534,2,1
task,50,21.48220201970457310,-4.09543833520998390,720.00000000000000000,18.00000000000000000,31510.56747037742752582,58210.56747037742752582,4,0
task,51,15.64930773828252697,13.85698069442399216,720.00000000000000000,18.00000000000000000,31280.43652776128146797,57980.43652776128146797,2,0
witness,0,0,0,0,0,0,0,0,0
witness,0,0,0,0,0,0,0,1,1
witness,0,0,0,0,0,0,0,2,2
witness,0,0,0,0,0,0,0,3,3
witness,0,0,0,0,0,0,0,4,4
witness,0,0,0,0,0,0,0,5,5
witness,0,0,0,0,0,0,0,6,6
witness,1,0,0,0,0,0,0,7,0
witness,1,0,0,0,0,0,0,8,1
witness,1,0,0,0,0,0,0,9,2
witness,1,0,0,0,0,0,0,10,3
witness,1,0,0,0,0,0,0,11,4
witness,1,0,0,0,0,0,0,12,5
witness,1,0,0,0,0,0,0,13,6
witness,2,0,0,0,0,0,0,14,0
witness,2,0,0,0,0,0,0,15,1
witness,2,0,0,0,0,0,0,16,2
witness,2,0,0,0,0,0,0,17,3
witness,2,0,0,0,0,0,0,18,4
witness,2,0,0,0,0,0,0,19,5
witness,3,0,0,0,0,0,0,20,0
witness,3,0,0,0,0,0,0,21,1
witness,3,0,0,0,0,0,0,22,2
witness,3,0,0,0,0,0,0,23,3
witness,3,0,0,0,0,0,0,24,4
witness,3,0,0,0,0,0,0,25,5
witness,4,0,0,0,0,0,0,26,0
witness,4,0,0,0,0,0,0,27,1
witness,4,0,0,0,0,0,0,28,2
witness,4,0,0,0,0,0,0,29,3
witness,4,0,0,0,0,0,0,30,4
witness,4,0,0,0,0,0,0,31,5
witness,5,0,0,0,0,0,0,32,0
witness,5,0,0,0,0,0,0,33,1
witness,5,0,0,0,0,0,0,34,2
witness,5,0,0,0,0,0,0,35,3
witness,5,0,0,0,0,0,0,36,4
witness,5,0,0,0,0,0,0,37,5
witness,6,0,0,0,0,0,0,38,0
witness,6,0,0,0,0,0,0,39,1
witness,6,0,0,0,0,0,0,40,2
witness,6,0,0,0,0,0,0,41,3
witness,6,0,0,0,0,0,0,42,4
witness,6,0,0,0,0,0,0,43,5
witness,7,0,0,0,0,0,0,44,0
witness,7,0,0,0,0,0,0,45,1
witness,7,0,0,0,0,0,0,46,2
witness,7,0,0,0,0,0,0,47,3
witness,7,0,0,0,0,0,0,48,4
witness,7,0,0,0,0,0,0,49,5
