node,cost,block
188,0.12495741821788797,8
189,0.18825673291122402,9
190,0.07684810161577960,10
191,0.07570600145929726,11
192,0.10210545195341678,12
193,0.28258827152757188,13
194,0.10704874791678468,14
195,0.19102071300022505,15
196,0.22711569577225993,16
197,0.12020592249352711,17
198,0.16272364650223217,18
199,0.13846925073303235,19
200,0.13246691387254750,0
201,0.22660112920141851,1
202,0.16715336089621957,2
203,0.12513331354738758,3
204,0.14544611717449110,4
205,0.30227556006711709,5
206,0.34565167442740347,6
207,0.15042255161477069,7
208,0.12541391759804052,8
209,0.18463285273924707,9
210,0.09688367163299269,10
211,0.18907615932787475,11
212,0.07666575692990668,12
213,0.11541795503656138,13
214,0.09996239951757274,14
215,0.07417073197897592,15
216,0.16703809674657139,16
217,0.10086304794483136,17
218,0.11065150335031326,18
219,0.06851825019610243,19
220,0.13605885282038621,0
221,0.10406877594150706,1
222,0.31157112115369157,2
223,0.17743703616638873,3
224,0.07697327633511847,4
225,0.10937317953678675,5
226,0.11359066768168564,6
227,0.14845567627185585,7
228,0.12853025563224030,8
229,0.11879123602139238,9
230,0.08847272838965141,10
231,0.09502016562999656,11
232,0.17724515593070783,12
233,0.08658482901277656,13
234,0.12229481668449250,14
235,0.16498330879918732,15
236,0.09554891157427836,16
237,0.09926980060896809,17
238,0.22450658588529693,18
239,0.10135285387601595,19
240,0.18199179787138481,0
241,0.22011921938724993,1
242,0.20677406833566769,2
243,0.27811660868660976,3
244,0.12688973651612767,4
245,0.12345217220787963,5
246,0.12023730556737593,6
247,0.10264574879278821,7
248,0.27834866115982060,8
249,0.07672618965528905,9
250,0.13916408372250608,10
251,0.28835931193621650,11
252,0.07281033214873363,12
253,0.08636518490217943,13
254,0.25514007954951706,14
255,0.15328770561813670,15
256,0.10012285766608114,16
257,0.14748827946793175,17
258,0.18161085019109657,18
259,0.11725403944004387,19
260,0.18644606663911600,0
261,0.23491721589146447,1
262,0.12717223275209355,2
263,0.13713385934512590,3
264,0.16400347221752157,4
265,0.17474003364846541,5
266,0.10214222672583380,6
267,0.29844078394628004,7
268,0.11362324752378113,8
269,0.12169680457553921,9
270,0.10728983616705626,10
271,0.14988931371012548,11
272,0.08509170962892029,12
273,0.12036478966994839,13
274,0.11414665894755099,14
275,0.28196336924344945,15
276,0.07202262115809963,16
277,0.22613318011473360,17
278,0.07828421511458666,18
279,0.10616551638211452,19
280,0.16236211365045727,0
281,0.10681067356623083,1
282,0.19536894531257487,2
283,0.09719988124021575,3
284,0.18244556912578169,4
285,0.15757691798500462,5
286,0.20512252201160114,6
287,0.14205105574019639,7
288,0.09578772780225930,8
289,0.15239211134346450,9
290,0.32369285518783003,10
291,0.12331317852930919,11
292,0.21269437794252233,12
293,0.10460588445887907,13
294,0.11440978093864697,14
295,0.20098751782914376,15
296,0.18744579205586176,16
297,0.17265167710071866,17
298,0.12111750616668669,18
299,0.10997969781859676,19
300,0.20121495118771915,0
301,0.10155491159761572,1
302,0.13432844747272821,2
303,0.14828582467304940,3
304,0.14344597638914824,4
305,0.10352164615712653,5
306,0.21557594422819010,6
307,0.16946010080426233,7
308,0.11303734788258810,8
309,0.22001579929315573,9
310,0.33901778367739160,10
311,0.17405658612259436,11
312,0.30092532653961401,12
313,0.08420455646815028,13
314,0.33233282975678241,14
315,0.11220511565065389,15
316,0.11133632961171083,16
317,0.08787888945257513,17
318,0.16315935906391121,18
319,0.08362239166722439,19
320,0.13239999908057304,0
321,0.20652784121962153,1
322,0.08213075304749297,2
323,0.14248707429991964,3
324,0.13708564091378689,4
325,0.07651224219272151,5
326,0.20541514846223585,6
327,0.20292306279497074,7
328,0.10221685333230610,8
329,0.10341995247723046,9
330,0.12415302332527581,10
331,0.16739610253373333,11
332,0.24477268974136640,12
333,0.14356601771416777,13
334,0.07306617296116093,14
335,0.11689202584182569,15
336,0.17032901210374130,16
337,0.17091835520428827,17
338,0.18543489122063755,18
339,0.24811441033616588,19
340,0.12550623083060269,0
341,0.18588674579926251,1
342,0.19340481253833153,2
343,0.10356103189575903,3
344,0.22437917706066635,4
345,0.20889505548963139,5
346,0.14503348019878867,6
347,0.14836828954054992,7
348,0.33125315189488991,8
349,0.23599540941926406,9
350,0.13865355087019485,10
351,0.20265060612057129,11
352,0.10254672871586817,12
353,0.19642269026523179,13
354,0.14957583281939327,14
355,0.16426245744095719,15
356,0.16778732178080402,16
357,0.16496159423498907,17
358,0.07508557325273459,18
359,0.10314942395964782,19
360,0.13410730769619683,0
361,0.18437563993758443,1
362,0.21812623660983543,2
363,0.30607905883786601,3
364,0.08691044994479089,4
365,0.15040108975050126,5
366,0.06653354744319441,6
367,0.10925097965252173,7
368,0.12507433517650329,8
369,0.21920894756296500,9
370,0.12907219038976175,10
371,0.08043425120677830,11
372,0.10140561166992512,12
373,0.17761696801996835,13
374,0.18570252222707934,14
375,0.15930588158800940,15
376,0.07637221472489494,16
377,0.18586028244849939,17
378,0.16528204790172019,18
379,0.09454024883178946,19
380,0.24600411279762646,0
381,0.17311384729954951,1
382,0.06435631493014952,2
383,0.12368897043316576,3
384,0.12910382853067950,4
385,0.16999215243871751,5
386,0.09936912556033001,6
387,0.11349943456729772,7
388,0.18139687145770012,8
389,0.32972310914037994,9
390,0.10992306045723685,10
391,0.12232678498188390,11
392,0.08545742459509834,12
393,0.11725422174185106,13
394,0.16531390976227212,14
395,0.11015186247245770,15
396,0.15535202841368936,16
397,0.11226287355011520,17
398,0.17325021116182110,18
399,0.11595376489645669,19
400,0.22045061776162439,0
401,0.12577175154861847,1
402,0.26830531974037247,2
403,0.20735479071473889,3
404,0.15677017166818180,4
405,0.07186795712621691,5
406,0.23786337617319531,6
407,0.19485487560025883,7
408,0.18572796830676547,8
409,0.09200032366172736,9
410,0.13275967923760551,10
411,0.07971293104386211,11
412,0.10589065846458753,12
413,0.14246111388872909,13
414,0.10365202564801436,14
415,0.13443146799050976,15
416,0.07571216760346998,16
417,0.16268035463097386,17
418,0.29257283291976693,18
419,0.11964196830186222,19
420,0.21140375512817905,0
421,0.07547033847554169,1
422,0.09756274674266896,2
423,0.14059263440260739,3
424,0.20635448902058467,4
425,0.09813841938848290,5
426,0.15815460759649788,6
427,0.10852205096677243,7
428,0.28586687853835657,8
429,0.17961814828835410,9
430,0.23627472186783172,10
431,0.61299332904095005,11
432,0.28680842258036165,12
433,0.09743139102879675,13
434,0.15496103204251360,14
435,0.23557566414225584,15
436,0.07471062259910551,16
437,0.12287331242727034,17
438,0.15805327719197346,18
439,0.10523844413333258,19
440,0.17710031611573590,0
441,0.14101677898679349,1
442,0.10536559339300378,2
443,0.23767378632731540,3
444,0.09423204403350952,4
445,0.20295080047457237,5
446,0.10517489537024358,6
447,0.14711963594632249,7
448,0.09353733995199823,8
449,0.18756980936239731,9
450,0.07876652382202776,10
451,0.23181439372354334,11
452,0.07861977285968061,12
453,0.18955774808757064,13
454,0.18317014516218894,14
455,0.24264462402532155,15
456,0.13574716716560176,16
457,0.16122072921718872,17
458,0.26831524788246053,18
459,0.12283474908612498,19
460,0.18405158431328844,0
461,0.09234502773358511,1
462,0.08233756287513913,2
463,0.15329980559631792,3
464,0.13637560908201163,4
465,0.20807113890310125,5
466,0.13792755467814946,6
467,0.11605599752910650,7
468,0.14754712707970857,8
469,0.13528271793518987,9
470,0.12724706693439730,10
471,0.13162886820120379,11
472,0.09906535419934617,12
473,0.18418448665087517,13
474,0.18055816355149557,14
475,0.11168679275991658,15
476,0.21078002542416818,16
477,0.10589232619515301,17
478,0.10140635147366805,18
479,0.31661326201698842,19
480,0.14989334784597280,0
481,0.21758450222077691,1
482,0.15119072873629957,2
483,0.11506881349920411,3
484,0.19001827309430896,4
485,0.11768315702137828,5
486,0.06189917517595066,6
487,0.12013374555201277,7
488,0.12602156827747713,8
489,0.12596419820329363,9
490,0.13597091314532125,10
491,0.18801643260658130,11
492,0.12446230074664796,12
493,0.14466240388991430,13
494,0.07345052922581317,14
495,0.15581940280167966,15
496,0.44225025876250856,16
497,0.09885308610040269,17
498,0.17763357087567438,18
499,0.09265415751168626,19
500,0.15875381270792982,0
501,0.11115601479917062,1
502,0.08421186164982256,2
503,0.17060774334355602,3
504,0.19658839023824864,4
505,0.07125499533544802,5
506,0.13916495350806796,6
507,0.19817146898627147,7
508,0.12409636037787754,8
509,0.22910860074785350,9
510,0.09308770231809332,10
511,0.16002913964768606,11
512,0.09447854425751892,12
513,0.26499547662900924,13
514,0.12795436293356555,14
515,0.09171159256906712,15
516,0.09852565272208053,16
517,0.09886183538501248,17
518,0.17240512959873944,18
519,0.09673147157299319,19
520,0.21523901497199155,0
521,0.14841396562775699,1
522,0.20188322954330706,2
523,0.28229831165866415,3
524,0.30962245373328151,4
525,0.18116823787614733,5
526,0.26272222510617355,6
527,0.13888896762462596,7
528,0.08596622968107109,8
529,0.08698227067720210,9
530,0.21487502433727868,10
531,0.08984185820700624,11
532,0.16276927440301475,12
533,0.10747543668550164,13
534,0.22005486741036467,14
535,0.40609030977519078,15
536,0.13144454012669576,16
537,0.09572247735574060,17
538,0.17153429092117461,18
539,0.17821422859702640,19
540,0.12030160108764558,0
541,0.13910451435007548,1
542,0.18732004608213493,2
543,0.32783090777244639,3
544,0.19622926152135522,4
545,0.46653960732345257,5
546,0.08851735517156263,6
547,0.14789283671281089,7
548,0.22915825339616114,8
549,0.17551366235028959,9
550,0.15276660144148019,10
551,0.67979653306626242,11
552,0.14979217088493824,12
553,0.12838809389943390,13
554,0.10179919976058405,14
555,0.26030420806842974,15
556,0.11203274622350584,16
557,0.14072705605730204,17
558,0.09987933029788972,18
559,0.07218258524255645,19
560,0.20244866458135591,0
561,0.18473158942998252,1
562,0.13710616732483871,2
563,0.10364280851929410,3
564,0.08578319842655067,4
565,0.10891204590565981,5
566,0.14153170465163969,6
567,0.11146772178163475,7
568,0.10131297148113236,8
569,0.16009758703186699,9
570,0.13894517301969034,10
571,0.11781438942988857,11
572,0.11229692929751292,12
573,0.09575315147578821,13
574,0.15209773781270403,14
575,0.32297378473242744,15
576,0.26102051652941477,16
577,0.07963939180915816,17
578,0.18425868724245170,18
579,0.10866503528335097,19
580,0.18174430367992234,0
581,0.08754479793924291,1
582,0.17059690377939080,2
583,0.17391277691499593,3
584,0.11429394896303335,4
585,0.09987399811886175,5
586,0.13935782854766454,6
587,0.08899133070922628,7
588,0.17713506065712054,8
589,0.23492780531922014,9
590,0.06863837278336030,10
591,0.23840694804341450,11
592,0.08582733597992886,12
593,0.09117835285170250,13
594,0.10744887630050123,14
595,0.13268583861040872,15
596,0.10102246029533465,16
597,0.14248313283205927,17
598,0.09426566029112385,18
599,0.28251282437304481,19
600,0.15315519388750831,0
601,0.23227019208088978,1
602,0.07227250120064381,2
603,0.15847536021745434,3
604,0.23132752399173850,4
605,0.11482332008209768,5
606,0.12840729821885047,6
607,0.27639199201701259,7
608,0.12497719379090548,8
609,0.13713777021697759,9
610,0.14326713047781997,10
611,0.26604324257019679,11
612,0.12937862792986099,12
613,0.09280582889128475,13
614,0.31460980232133884,14
615,0.07907235202181950,15
616,0.11203349850281491,16
617,0.09177607278769771,17
618,0.25620303754860924,18
619,0.11708736529627091,19
620,0.07919293883556415,0
621,0.35762199813055673,1
622,0.22474089386152168,2
623,0.12458172831382172,3
624,0.10375700892263512,4
625,0.12070926631876801,5
626,0.12050963883251621,6
627,0.10312495342469741,7
628,0.08416003350698446,8
629,0.15815739079415850,9
630,0.15210591567267681,10
631,0.12815034067068562,11
632,0.09906183941182173,12
633,0.17208375239207113,13
634,0.10840201122005855,14
635,0.10939661126436689,15
636,0.14646937599585841,16
637,0.20319787060627736,17
638,0.18052716767023752,18
639,0.12876172155383347,19
640,0.12930751715060110,0
641,0.15374199191985111,1
642,0.08582124460214387,2
643,0.19217346990092410,3
644,0.69095356902621441,4
645,0.22469035170376939,5
646,0.14526229556038450,6
647,0.16908507784768065,7
648,0.16177921005766785,8
649,0.15403812182183696,9
650,0.08223707985302557,10
651,0.22704911673538181,11
652,0.51517735833504918,12
653,0.13588935048003314,13
654,0.14295896732035560,14
655,0.10756892387537594,15
656,0.11848124273579361,16
657,0.09830300734628306,17
658,0.15380493634442166,18
659,0.15802554301428995,19
660,0.18163877710098930,0
661,0.19463119867052692,1
662,0.26737847915047119,2
663,0.08370069544074327,3
664,0.09681903866279319,4
665,0.10507505162227934,5
666,0.10162020844363520,6
667,0.10909061724980280,7
668,0.20468080074560052,8
669,0.07808780083442809,9
670,0.10872025407761418,10
671,0.10730439535341971,11
672,0.11787931715778141,12
673,0.10565371015384703,13
674,0.09505893143302685,14
675,0.12494283114797923,15
676,0.12990865099833479,16
677,0.34922843832355172,17
678,0.17346106424136509,18
679,0.21605425148386431,19
680,0.10369325679681510,0
681,0.09434378717613918,1
682,0.36637710182296063,2
683,0.11639376549377264,3
684,0.09065315166959714,4
685,0.14134879123476271,5
686,0.18623289141192617,6
687,0.20680320859003604,7
688,0.08567154837547711,8
689,0.51856083296495581,9
690,0.16149785597843486,10
691,0.10864438209903206,11
692,0.20026858691193450,12
693,0.09709265103300262,13
694,0.08069859784788673,14
695,0.07453115186593770,15
696,0.13176352203762598,16
697,0.09820124116326208,17
698,0.18119227017105388,18
699,0.23018871571915056,19
700,0.17749510609753405,0
701,0.20815553291779898,1
702,0.15535381073525178,2
703,0.11741359139696922,3
704,0.22106554872009127,4
705,0.12994171324690129,5
706,0.11689239931428520,6
707,0.20404425868122117,7
708,0.31829692914976171,8
709,0.10788820045214434,9
710,0.08310210896702699,10
711,0.10510359738493361,11
712,0.10232631612542954,12
713,0.18523966710032203,13
714,0.17147089537522744,14
715,0.07699680543436167,15
716,0.10319190872142406,16
717,0.16061099629704428,17
718,0.09218118051783152,18
719,0.09638300401360134,19
720,0.10760692058762164,0
721,0.14213219619887890,1
722,0.07952144664437336,2
723,0.15751630998239924,3
724,0.09006070533170249,4
725,0.15062193018074069,5
726,0.17174979634563226,6
727,0.33161468807513333,7
728,0.19140953249404452,8
729,0.11769973897243764,9
730,0.10125271180250940,10
731,0.11156966436134447,11
732,0.09072991238835519,12
733,0.11274602086887359,13
734,0.16608041751535774,14
735,0.13281456410659664,15
736,0.09032590236605202,16
737,0.10720187576544327,17
738,0.08294773730395989,18
739,0.08091343807977910,19
740,0.15178918438470573,0
741,0.18643744261693190,1
742,0.12815956919559185,2
743,0.11434420498126509,3
744,0.11852164854832085,4
745,0.17129192416683192,5
746,0.09531421304458548,6
747,0.10293603663393611,7
748,0.11726759272744496,8
749,0.07103607384628817,9
750,0.15697492635688537,10
751,0.25379674889648551,11
752,0.13259456028335120,12
753,0.09891963276753148,13
754,0.12043175995848066,14
755,0.08454123724592816,15
756,0.06960684603634107,16
757,0.09213861746094051,17
758,0.12452824796724396,18
759,0.16330142067509687,19
760,0.06593870740773557,0
761,0.26552976485599811,1
762,0.22668635541645277,2
763,0.09614289734440865,3
764,0.15884920999372198,4
765,0.15662550716787760,5
766,0.11305349052387043,6
767,0.16406766223027774,7
768,0.12440090740075099,8
769,0.13722943046378083,9
770,0.08630977930386415,10
771,0.08796730218278034,11
772,0.10095735854152577,12
773,0.10620443124699762,13
774,0.18047958095962180,14
775,0.14793074439452875,15
776,0.11639823919320097,16
777,0.13279750787964745,17
778,0.12395837387417460,18
779,0.09131737949034482,19
780,0.12886204245193095,0
781,0.08072957276417879,1
782,0.19995843384424161,2
783,0.15719124512781585,3
784,0.29060850774224828,4
785,0.12819787315904368,5
786,0.23734810502443732,6
787,0.15650227381103882,7
788,0.11170003153869656,8
789,0.25863814593890733,9
790,0.11916309902501962,10
791,0.14004208834801191,11
792,0.08827835607063085,12
793,0.09111345154151873,13
794,0.10833807042010135,14
795,0.08265511262633157,15
796,0.18400389021769670,16
797,0.09449048428943883,17
798,0.28024302730423978,18
799,0.17417587342330570,19
800,0.25150113237168675,0
801,0.11225601306978192,1
802,0.08546916508352623,2
803,0.22799361894195713,3
804,0.10799061445812774,4
805,0.11488301917926184,5
806,0.11386447585634443,6
807,0.08743059089385932,7
808,0.08641512258618578,8
809,0.21760513511963792,9
810,0.11343514305632027,10
811,0.20215798493778186,11
812,0.09661018867210353,12
813,0.25502955161962854,13
814,0.16574336127868669,14
815,0.06556970028005782,15
816,0.07294694880528917,16
817,0.15967988573840758,17
818,0.09169906089445137,18
819,0.16085086268384829,19
820,0.18833732827148369,0
821,0.12697541272790255,1
822,0.14015206899930410,2
823,0.09388089688529842,3
824,0.19983060634984401,4
825,0.18072263197671162,5
826,0.08112274087059010,6
827,0.13665239790607395,7
828,0.13279499233427527,8
829,0.12616386834899584,9
830,0.13406863792257501,10
831,0.13169610503487755,11
832,0.20301002015816100,12
833,0.12390773992131371,13
834,0.15298287379423625,14
835,0.13299719734097679,15
836,0.08360858999466965,16
837,0.11427996166166965,17
838,0.21114777684715330,18
839,0.07746539235145337,19
840,0.14075465745087518,0
841,0.18436705290529837,1
842,0.25400270398453767,2
843,0.09008573251733304,3
844,0.11052481450800769,4
845,0.08107337352288423,5
846,0.11789582257207591,6
847,0.32236095700447104,7
848,0.12450745745918730,8
849,0.22691265228857288,9
850,0.21785488271105541,10
851,0.07924952019718505,11
852,0.31764745435265268,12
853,0.10307883605474133,13
854,0.09055042114109121,14
855,0.13882938678452023,15
856,0.08368134283379408,16
857,0.10490249989991049,17
858,0.08269627333463235,18
859,0.24981582402283609,19
860,0.15759153946692459,0
861,0.35005776253618820,1
862,0.13873827096842614,2
863,0.12594522595943969,3
864,0.12939889544786368,4
865,0.52495852065989645,5
866,0.10317797401664833,6
867,0.06953893127154609,7
868,0.23772015278916009,8
869,0.15270436538385421,9
870,0.10435184602437095,10
871,0.34752530150622923,11
872,0.09341029314863705,12
873,0.13261735928251850,13
874,0.21144385157537382,14
875,0.14046781300095723,15
876,0.14141876613779769,16
877,0.12180108896849856,17
878,0.15402411024353174,18
879,0.22013459050658374,19
880,0.11787331010733541,0
881,0.11411831220954474,1
882,0.07938292946943096,2
883,0.22367800707205349,3
884,0.21560779204822667,4
885,0.08137352649026935,5
886,0.12156279565744808,6
887,0.13474196668328664,7
888,0.18052579142957637,8
889,0.08784570676614341,9
890,0.10564433795425629,10
891,0.14264403077114801,11
892,0.08537670050050372,12
893,0.11600203300931546,13
894,0.14530959580640351,14
895,0.11843856444932768,15
896,0.13810382548181077,16
897,0.22864955264550424,17
898,0.08585205393179321,18
899,0.13548328927199810,19
900,0.13736438275883539,0
901,0.13035736797916311,1
902,0.13356587325417529,2
903,0.08647203901604565,3
904,0.07482309419013340,4
905,0.18568010346379743,5
906,0.10600135926457396,6
907,0.08694187150961390,7
908,0.13843355196221241,8
909,0.12752316579406919,9
910,0.20473117629086490,10
911,0.18111935338445079,11
912,0.11313712836464287,12
913,0.09755536652685823,13
914,0.08053829033401481,14
915,0.09303761899436218,15
916,0.16157796906345237,16
917,0.12470826438139708,17
918,0.14902813527664585,18
919,0.61767887927474996,19
920,0.08608051786460433,0
921,0.13585749015883214,1
922,0.16888885367905573,2
923,0.13823375962157441,3
924,0.16471496203444033,4
925,0.32075315690347067,5
926,0.18526832419556633,6
927,0.14531308721602326,7
928,0.15788072201798270,8
929,0.17640025379634994,9
930,0.20348562865051045,10
931,0.08597312309892882,11
932,0.10266452983328418,12
933,0.09551809528918034,13
934,0.10445938328372903,14
935,0.11178775217831452,15
936,0.16072906915606067,16
937,0.08614793157891917,17
938,0.08896997617308652,18
939,0.12177398077054638,19
940,0.50837086434911916,0
941,0.25783710944004795,1
942,0.09895278625759202,2
943,0.19196805353036073,3
944,0.15484485244000679,4
945,0.10023284075744573,5
946,0.11989272566031937,6
947,0.24689877913655078,7
948,0.24992331616462904,8
949,0.14237919683614031,9
950,0.17397707648825506,10
951,0.19738995629246969,11
952,0.12289197156845404,12
953,0.10316551354381476,13
954,0.13497831497571555,14
955,0.18074566692072952,15
956,0.15680629257172740,16
957,0.13675875375150370,17
958,0.12357828150927044,18
959,0.18715189485534361,19
960,0.07210950937816007,0
961,0.10042751916515369,1
962,0.11311274575819025,2
963,0.09191109635330499,3
964,0.17541727961765008,4
965,0.12925184225440467,5
966,0.17592869974952779,6
967,0.12902521725440161,7
968,0.18132624115973900,8
969,0.06558048286354672,9
970,0.09962219556490878,10
971,0.08969157863354157,11
972,0.10678631334743460,12
973,0.07653550134108612,13
974,0.08830102807507972,14
975,0.13569973556955253,15
976,0.11728377836094593,16
977,0.12414521464139630,17
978,0.11753577592653924,18
979,0.13599459606680186,19
980,0.18393977692035229,0
981,0.43365454301158179,1
982,0.12693082809287970,2
983,0.10319108277560496,3
984,0.11992004547826585,4
985,0.11802864986624724,5
986,0.14093621830732678,6
987,0.10374732020493176,7
988,0.13673571267178314,8
989,0.13752189891100502,9
990,0.12234295100382730,10
991,0.11097572169001321,11
992,0.37861689583802427,12
993,0.12734403733730565,13
994,0.13645525532110395,14
995,0.29364250451594986,15
996,0.20826602694220603,16
997,0.09451273415484250,17
998,0.18229015009175870,18
999,0.18818662531168123,19
1000,0.17297452008409825,0
1001,0.06479718288802076,1
1002,0.14862685256788422,2
1003,0.31192513122975296,3
1004,0.12097672202326241,4
1005,0.12117468319826971,5
1006,0.16689251121602228,6
1007,0.17141164568703565,7
1008,0.42728489474238412,8
1009,0.10376458887912554,9
1010,0.16427165631992519,10
1011,0.09752042587099996,11
1012,0.09973276988462298,12
1013,0.13824427244524906,13
1014,0.11051700252143512,14
1015,0.13017776023576394,15
1016,0.13462921001862571,16
1017,0.09453719756566617,17
1018,0.12031964858292267,18
1019,0.09290483199494262,19
1020,0.09522478867835281,0
1021,0.07896427565134852,1
1022,0.22907757403858275,2
1023,0.08498560650032838,3
1024,0.13380367319779463,4
1025,0.12423832819971528,5
1026,0.12465607465284438,6
1027,0.08836965711450817,7
1028,0.08488642775249894,8
1029,0.10726712956476199,9
1030,0.18473389041146626,10
1031,0.11425224952311085,11
1032,0.08749076112098833,12
1033,0.28667729975255024,13
1034,0.14041348625986755,14
1035,0.17004766768906854,15
1036,0.20573402604041574,16
1037,0.07881025333264620,17
1038,0.12079235967815612,18
1039,0.10323989059189939,19
1040,0.09287166582019560,0
1041,0.11530210681384277,1
1042,0.09831030965402104,2
1043,0.10545128634626008,3
1044,0.13595855625362252,4
1045,0.08823042834778097,5
1046,0.09906583905521300,6
1047,0.14913427942089974,7
1048,0.07612441803661968,8
1049,0.23635274886692076,9
1050,0.14412240516954916,10
1051,0.15409442441223736,11
1052,0.09302324383557954,12
1053,0.14779834449314447,13
1054,0.18160976780560534,14
1055,0.09306246082202498,15
1056,0.15765566895413499,16
1057,0.13613858908236953,17
1058,0.13216163366387845,18
1059,0.16779375603856678,19
1060,0.28709818452345987,0
1061,0.33291964336174751,1
1062,0.07713177327731235,2
1063,0.09798581491424690,3
1064,0.27350307439944127,4
1065,0.31002291056633419,5
1066,0.11354160612062317,6
1067,0.09163592813244621,7
1068,0.17013815099200938,8
1069,0.10411417019384511,9
